customerID,Contract,InternetService,PaymentMethod,MonthlyCharges,tenure,TotalCharges,Churn,revenue_rank,charge_quartile,contract_avg_charge,vs_contract_avg,customer_tier
0637-KVDLV,Month-to-month,Fiber optic,Electronic check,76.5,2,162.45,1,2945,3,66.4,10.1,Premium
6476-YHMGA,Month-to-month,DSL,Bank transfer (automatic),76.5,15,1155.6,0,2945,3,66.4,10.1,Premium
2070-FNEXE,Month-to-month,Fiber optic,Bank transfer (automatic),76.45,7,503.6,1,2949,3,66.4,10.05,Premium
2528-HFYZX,Month-to-month,Fiber optic,Electronic check,76.45,17,1233.4,1,2949,3,66.4,10.05,Premium
7901-HXJVA,Month-to-month,Fiber optic,Electronic check,76.45,14,1117.55,0,2949,3,66.4,10.05,Premium
9248-OJYKK,Month-to-month,Fiber optic,Electronic check,76.45,1,76.45,1,2949,3,66.4,10.05,Premium
8295-KMENE,Two year,DSL,Mailed check,76.45,59,4519.5,0,2949,3,60.77,15.68,Premium
7598-UAASY,Month-to-month,Fiber optic,Electronic check,76.4,2,151.8,1,2954,3,66.4,10.0,Premium
3969-GYXEL,Month-to-month,Fiber optic,Electronic check,76.4,11,838.7,0,2954,3,66.4,10.0,Premium
1597-FZREH,Month-to-month,DSL,Electronic check,76.4,2,160.8,1,2954,3,66.4,10.0,Premium
3296-SILRA,Month-to-month,Fiber optic,Mailed check,76.4,1,76.4,1,2954,3,66.4,10.0,Premium
7833-PKIHD,One year,DSL,Bank transfer (automatic),76.4,51,3966.3,0,2954,3,65.05,11.35,Premium
6910-HADCM,Month-to-month,Fiber optic,Electronic check,76.35,1,76.35,1,2959,3,66.4,9.95,Premium
0930-EHUZA,One year,DSL,Mailed check,76.35,36,2606.35,0,2959,3,65.05,11.3,Premium
5393-HJZSM,Month-to-month,DSL,Bank transfer (automatic),76.3,32,2404.15,0,2961,3,66.4,9.9,Premium
8696-JKZNU,Month-to-month,Fiber optic,Electronic check,76.25,37,2841.55,1,2962,3,66.4,9.85,Premium
5928-QLDHB,Month-to-month,Fiber optic,Electronic check,76.25,9,684.85,0,2962,3,66.4,9.85,Premium
4135-FRWKJ,One year,DSL,Electronic check,76.25,55,4154.55,0,2962,3,65.05,11.2,Premium
4080-IIARD,Month-to-month,DSL,Electronic check,76.2,13,981.45,0,2965,3,66.4,9.8,Premium
9444-JTXHZ,Month-to-month,Fiber optic,Electronic check,76.2,1,76.2,1,2965,3,66.4,9.8,Premium
7175-NTIXE,Month-to-month,DSL,Credit card (automatic),76.15,25,1992.95,0,2967,3,66.4,9.75,Premium
2649-HWLYB,Two year,DSL,Bank transfer (automatic),76.15,65,4929.55,0,2967,3,60.77,15.38,Premium
4526-RMTLL,Two year,DSL,Credit card (automatic),76.15,8,645.8,0,2967,3,60.77,15.38,Premium
7534-BFESC,Month-to-month,Fiber optic,Electronic check,76.1,24,1712.7,1,2970,3,66.4,9.7,Premium
3370-HXOPH,Month-to-month,Fiber optic,Electronic check,76.1,3,257.6,0,2970,3,66.4,9.7,Premium
2523-EWWZL,Month-to-month,Fiber optic,Electronic check,76.1,27,2093.4,0,2970,3,66.4,9.7,Premium
6870-ZWMNX,Two year,DSL,Credit card (automatic),76.1,70,5264.25,0,2970,3,60.77,15.33,Premium
2612-PHGOX,Two year,DSL,Bank transfer (automatic),76.1,64,4818.8,0,2970,3,60.77,15.33,Premium
4994-OBRSZ,Two year,DSL,Bank transfer (automatic),76.1,14,1054.8,0,2970,3,60.77,15.33,Premium
3780-DDGSE,Month-to-month,DSL,Electronic check,76.05,35,2747.2,0,2976,3,66.4,9.65,Premium
7576-OYWBN,Month-to-month,Fiber optic,Electronic check,76.05,3,231.8,1,2976,3,66.4,9.65,Premium
8443-ZRDBZ,Month-to-month,Fiber optic,Electronic check,76.05,4,318.9,1,2976,3,66.4,9.65,Premium
8486-AYEQH,Month-to-month,Fiber optic,Electronic check,76.05,31,2227.8,0,2976,3,66.4,9.65,Premium
6556-DBKZF,Two year,Fiber optic,Electronic check,76.05,71,5436.45,0,2976,3,60.77,15.28,Premium
6960-HVYXR,Month-to-month,Fiber optic,Electronic check,76.0,1,76.0,1,2981,3,66.4,9.6,Premium
2476-YGEFM,Month-to-month,Fiber optic,Credit card (automatic),76.0,29,2215.25,0,2981,3,66.4,9.6,Premium
3315-TOTBP,Month-to-month,Fiber optic,Mailed check,76.0,15,1130.85,1,2981,3,66.4,9.6,Premium
6202-DYYFX,One year,Fiber optic,Credit card (automatic),76.0,22,1783.6,0,2981,3,65.05,10.95,Premium
1389-WNUIB,One year,DSL,Bank transfer (automatic),76.0,20,1588.75,0,2981,3,65.05,10.95,Premium
6959-GQEGV,Month-to-month,DSL,Electronic check,75.95,45,3273.8,0,2986,3,66.4,9.55,Premium
0604-THJFP,Two year,DSL,Credit card (automatic),75.95,59,4542.35,0,2986,3,60.77,15.18,Premium
3583-KRKMD,Month-to-month,Fiber optic,Bank transfer (automatic),75.9,18,1373.05,0,2988,3,66.4,9.5,Premium
1618-CFHME,Month-to-month,Fiber optic,Electronic check,75.9,2,143.35,1,2988,3,66.4,9.5,Premium
5035-BVCXS,Month-to-month,Fiber optic,Mailed check,75.9,11,866.4,0,2988,3,66.4,9.5,Premium
3074-GQWYX,Month-to-month,Fiber optic,Bank transfer (automatic),75.9,5,357.75,1,2988,3,66.4,9.5,Premium
0231-LXVAP,Month-to-month,Fiber optic,Electronic check,75.9,1,75.9,1,2988,3,66.4,9.5,Premium
5448-VWNAM,Month-to-month,DSL,Mailed check,75.9,19,1375.6,0,2988,3,66.4,9.5,Premium
4700-UBQMV,One year,DSL,Bank transfer (automatic),75.9,21,1549.75,0,2988,3,65.05,10.85,Premium
3519-ZKXGG,Month-to-month,Fiber optic,Electronic check,75.85,3,256.6,1,2995,3,66.4,9.45,Premium
7354-OIJLX,Month-to-month,Fiber optic,Electronic check,75.85,9,724.65,0,2995,3,66.4,9.45,Premium
5022-JNQEQ,Month-to-month,Fiber optic,Electronic check,75.85,9,647.5,0,2995,3,66.4,9.45,Premium
4123-FCVCB,One year,DSL,Mailed check,75.85,12,854.45,0,2995,3,65.05,10.8,Premium
1088-AUUZZ,Two year,DSL,Credit card (automatic),75.85,56,4261.2,0,2995,3,60.77,15.08,Premium
7595-EUIVN,Month-to-month,Fiber optic,Electronic check,75.8,1,75.8,1,3000,3,66.4,9.4,Premium
5159-YFPKQ,Month-to-month,Fiber optic,Electronic check,75.8,2,160.75,1,3000,3,66.4,9.4,Premium
9800-ONTFE,Month-to-month,Fiber optic,Bank transfer (automatic),75.8,22,1615.1,0,3000,3,66.4,9.4,Premium
4581-SSPWD,Month-to-month,Fiber optic,Electronic check,75.8,3,246.3,1,3000,3,66.4,9.4,Premium
4322-RCYMT,One year,DSL,Bank transfer (automatic),75.8,68,5293.95,1,3000,3,65.05,10.75,Premium
5320-BRKGK,Two year,DSL,Mailed check,75.8,58,4415.75,0,3000,3,60.77,15.03,Premium
1262-OPMFY,Month-to-month,Fiber optic,Bank transfer (automatic),75.75,9,655.9,1,3006,3,66.4,9.35,Premium
5652-MSDEY,Month-to-month,Fiber optic,Mailed check,75.75,10,777.3,0,3006,3,66.4,9.35,Premium
0064-YIJGF,Month-to-month,Fiber optic,Bank transfer (automatic),75.75,27,1929.0,0,3006,3,66.4,9.35,Premium
7130-VTEWQ,Month-to-month,Fiber optic,Electronic check,75.75,8,606.25,1,3006,3,66.4,9.35,Premium
6894-LFHLY,Month-to-month,Fiber optic,Electronic check,75.75,1,75.75,1,3006,3,66.4,9.35,Premium
4877-TSOFF,One year,DSL,Bank transfer (automatic),75.75,55,4264.25,0,3006,3,65.05,10.7,Premium
4369-NYSCF,One year,DSL,Bank transfer (automatic),75.75,56,4284.65,0,3006,3,65.05,10.7,Premium
2882-WDTBA,Two year,DSL,Bank transfer (automatic),75.75,69,5388.15,0,3006,3,60.77,14.98,Premium
4431-EDMIQ,Month-to-month,DSL,Electronic check,75.7,7,554.05,0,3014,3,66.4,9.3,Premium
8433-WXGNA,Month-to-month,Fiber optic,Electronic check,75.7,2,189.2,1,3014,3,66.4,9.3,Premium
5196-SGOAK,Month-to-month,Fiber optic,Electronic check,75.7,1,75.7,1,3014,3,66.4,9.3,Premium
9943-VSZUV,Month-to-month,Fiber optic,Mailed check,75.7,67,5060.85,0,3014,3,66.4,9.3,Premium
5120-ZBLAI,One year,DSL,Bank transfer (automatic),75.7,50,3876.2,0,3014,3,65.05,10.65,Premium
3902-MIVLE,Two year,DSL,Mailed check,75.7,63,4676.7,0,3014,3,60.77,14.93,Premium
0529-ONKER,Month-to-month,Fiber optic,Electronic check,75.65,15,1146.65,1,3020,3,66.4,9.25,Premium
4749-OJKQU,Month-to-month,Fiber optic,Electronic check,75.65,4,302.35,0,3020,3,66.4,9.25,Premium
6034-YMTOB,Month-to-month,Fiber optic,Mailed check,75.65,5,399.45,0,3020,3,66.4,9.25,Premium
5671-RQRLP,Two year,Fiber optic,Credit card (automatic),75.65,70,5411.4,0,3020,3,60.77,14.88,Premium
4360-PNRQB,Month-to-month,Fiber optic,Bank transfer (automatic),75.6,18,1395.05,0,3024,3,66.4,9.2,Premium
6825-UYPFK,Month-to-month,Fiber optic,Bank transfer (automatic),75.6,23,1758.6,1,3024,3,66.4,9.2,Premium
8584-KMVXD,Month-to-month,Fiber optic,Electronic check,75.6,8,535.55,0,3024,3,66.4,9.2,Premium
6198-ZFIOJ,Month-to-month,Fiber optic,Electronic check,75.6,5,402.5,0,3024,3,66.4,9.2,Premium
3987-KQDDU,Month-to-month,Fiber optic,Electronic check,75.6,9,661.55,0,3024,3,66.4,9.2,Premium
0506-LVNGN,Month-to-month,Fiber optic,Credit card (automatic),75.55,5,349.65,1,3029,3,66.4,9.15,Premium
5043-TRZWM,Month-to-month,Fiber optic,Electronic check,75.55,1,75.55,0,3029,3,66.4,9.15,Premium
7817-BOQPW,Month-to-month,Fiber optic,Electronic check,75.55,2,166.3,1,3029,3,66.4,9.15,Premium
8695-ARGXZ,Month-to-month,Fiber optic,Electronic check,75.55,34,2425.4,0,3029,3,66.4,9.15,Premium
9250-WYPLL,Month-to-month,Fiber optic,Electronic check,75.55,5,413.65,1,3029,3,66.4,9.15,Premium
1866-NXPSP,One year,DSL,Mailed check,75.55,36,2680.15,0,3029,3,65.05,10.5,Premium
4115-BNPJY,Two year,DSL,Mailed check,75.55,29,2054.4,0,3029,3,60.77,14.78,Premium
3795-GWTRD,Two year,DSL,Credit card (automatic),75.55,63,4707.85,0,3029,3,60.77,14.78,Premium
1216-JWVUX,Month-to-month,Fiber optic,Electronic check,75.5,25,1901.05,0,3037,3,66.4,9.1,Premium
1989-PRJHP,Month-to-month,Fiber optic,Electronic check,75.5,27,1893.95,1,3037,3,66.4,9.1,Premium
3522-CDKHF,Month-to-month,Fiber optic,Bank transfer (automatic),75.5,32,2324.7,0,3037,3,66.4,9.1,Premium
0817-HSUSE,Month-to-month,DSL,Electronic check,75.5,1,75.5,0,3037,3,66.4,9.1,Premium
7020-OZKXZ,Month-to-month,Fiber optic,Credit card (automatic),75.5,9,637.4,0,3037,3,66.4,9.1,Premium
8185-UPYBR,Month-to-month,Fiber optic,Electronic check,75.5,6,438.0,1,3037,3,66.4,9.1,Premium
1320-HTRDR,Month-to-month,Fiber optic,Electronic check,75.5,3,220.6,1,3037,3,66.4,9.1,Premium
0679-TDGAK,One year,DSL,Electronic check,75.5,50,4025.6,0,3037,3,65.05,10.45,Premium
9040-KZVWO,One year,Fiber optic,Bank transfer (automatic),75.5,26,2018.1,0,3037,3,65.05,10.45,Premium
4508-OEBEY,One year,DSL,Credit card (automatic),75.5,31,2424.45,0,3037,3,65.05,10.45,Premium
8311-UEUAB,Two year,DSL,Electronic check,75.5,67,5229.45,0,3037,3,60.77,14.73,Premium
0707-HOVVN,Two year,DSL,Bank transfer (automatic),75.5,70,5212.65,0,3037,3,60.77,14.73,Premium
5834-ASPWA,Month-to-month,Fiber optic,Electronic check,75.45,1,75.45,1,3049,3,66.4,9.05,Premium
7410-YTJIK,Month-to-month,Fiber optic,Mailed check,75.45,7,480.75,1,3049,3,66.4,9.05,Premium
2452-SNHFZ,Month-to-month,Fiber optic,Credit card (automatic),75.45,47,3545.1,0,3049,3,66.4,9.05,Premium
2516-VQRRV,Month-to-month,Fiber optic,Mailed check,75.45,2,158.4,1,3049,3,66.4,9.05,Premium
3956-CJUST,Month-to-month,Fiber optic,Bank transfer (automatic),75.4,23,1643.55,0,3053,3,66.4,9.0,Premium
4301-VVZKA,Month-to-month,Fiber optic,Electronic check,75.4,16,1189.4,0,3053,3,66.4,9.0,Premium
6217-TOWGS,Month-to-month,DSL,Bank transfer (automatic),75.4,17,1322.55,0,3053,3,66.4,9.0,Premium
2077-MPJQO,Month-to-month,Fiber optic,Electronic check,75.4,7,533.05,0,3053,3,66.4,9.0,Premium
2122-YWVYA,Month-to-month,Fiber optic,Electronic check,75.4,18,1380.4,0,3053,3,66.4,9.0,Premium
8155-IBNHG,Month-to-month,Fiber optic,Credit card (automatic),75.4,24,1747.85,1,3053,3,66.4,9.0,Premium
2546-KZAAT,One year,DSL,Mailed check,75.4,52,3865.45,0,3053,3,65.05,10.35,Premium
4751-ERMAN,Two year,DSL,Bank transfer (automatic),75.4,72,5480.25,0,3053,3,60.77,14.63,Premium
0221-WMXNQ,Month-to-month,Fiber optic,Electronic check,75.35,4,273.4,0,3061,3,66.4,8.95,Premium
3733-LSYCE,Month-to-month,Fiber optic,Bank transfer (automatic),75.35,15,1114.55,0,3061,3,66.4,8.95,Premium
8519-QJGJD,Month-to-month,Fiber optic,Electronic check,75.35,14,1025.95,1,3061,3,66.4,8.95,Premium
5054-IEXZT,Month-to-month,Fiber optic,Electronic check,75.35,1,75.35,1,3061,3,66.4,8.95,Premium
1596-BBVTG,Month-to-month,Fiber optic,Credit card (automatic),75.35,35,2636.05,1,3061,3,66.4,8.95,Premium
0840-DFEZH,Month-to-month,Fiber optic,Electronic check,75.35,7,564.65,0,3061,3,66.4,8.95,Premium
4988-IQIGL,Month-to-month,Fiber optic,Electronic check,75.35,1,75.35,1,3061,3,66.4,8.95,Premium
2842-BCQGE,Month-to-month,Fiber optic,Credit card (automatic),75.35,43,3161.4,0,3061,3,66.4,8.95,Premium
1602-IJQQE,Month-to-month,Fiber optic,Electronic check,75.35,4,338.1,1,3061,3,66.4,8.95,Premium
1746-TGTWV,Month-to-month,Fiber optic,Credit card (automatic),75.35,1,75.35,0,3061,3,66.4,8.95,Premium
5832-TRLPB,One year,DSL,Bank transfer (automatic),75.35,29,2243.9,0,3061,3,65.05,10.3,Premium
9068-VPWQQ,Two year,DSL,Credit card (automatic),75.35,61,4729.3,0,3061,3,60.77,14.58,Premium
9481-WHGWY,Two year,DSL,Credit card (automatic),75.35,70,5437.75,0,3061,3,60.77,14.58,Premium
5122-CYFXA,Month-to-month,DSL,Electronic check,75.3,3,244.1,0,3074,3,66.4,8.9,Premium
5564-NEMQO,Month-to-month,Fiber optic,Bank transfer (automatic),75.3,1,75.3,1,3074,3,66.4,8.9,Premium
3627-FHKBK,Month-to-month,Fiber optic,Mailed check,75.3,1,75.3,1,3074,3,66.4,8.9,Premium
3014-WJKSM,Month-to-month,Fiber optic,Credit card (automatic),75.3,29,2263.4,0,3074,3,66.4,8.9,Premium
5934-TSSAU,Month-to-month,Fiber optic,Credit card (automatic),75.3,23,1702.9,0,3074,3,66.4,8.9,Premium
9787-XVQIU,Month-to-month,Fiber optic,Electronic check,75.3,1,75.3,1,3074,3,66.4,8.9,Premium
9518-XXBXE,Month-to-month,Fiber optic,Electronic check,75.3,10,720.45,0,3074,3,66.4,8.9,Premium
9940-RHLFB,Month-to-month,Fiber optic,Electronic check,75.3,1,75.3,1,3074,3,66.4,8.9,Premium
8020-BWHYL,Month-to-month,Fiber optic,Credit card (automatic),75.3,15,1147.45,1,3074,3,66.4,8.9,Premium
1228-ZLNBX,Month-to-month,Fiber optic,Mailed check,75.3,21,1570.7,0,3074,3,66.4,8.9,Premium
2157-MXBJS,One year,DSL,Mailed check,75.3,13,989.45,1,3074,3,65.05,10.25,Premium
5879-SESNB,Month-to-month,Fiber optic,Electronic check,75.25,11,888.65,0,3085,3,66.4,8.85,Premium
0925-VYDLG,Month-to-month,Fiber optic,Electronic check,75.25,3,242.0,1,3085,3,66.4,8.85,Premium
3199-XGZCY,Month-to-month,Fiber optic,Electronic check,75.25,8,576.7,0,3085,3,66.4,8.85,Premium
3208-YPIOE,Month-to-month,Fiber optic,Electronic check,75.25,39,3017.65,1,3085,3,66.4,8.85,Premium
6663-JOCQO,One year,DSL,Bank transfer (automatic),75.25,31,2344.5,0,3085,3,65.05,10.2,Premium
0257-ZESQC,Month-to-month,Fiber optic,Bank transfer (automatic),75.2,27,1929.35,1,3090,3,66.4,8.8,Premium
2460-NGXBJ,Month-to-month,Fiber optic,Credit card (automatic),75.2,11,775.3,0,3090,3,66.4,8.8,Premium
0196-JTUQI,Month-to-month,Fiber optic,Credit card (automatic),75.2,9,633.85,0,3090,3,66.4,8.8,Premium
0617-FHSGK,Month-to-month,Fiber optic,Credit card (automatic),75.2,49,3678.3,1,3090,3,66.4,8.8,Premium
7730-IUTDZ,Month-to-month,Fiber optic,Electronic check,75.2,43,3198.6,1,3090,3,66.4,8.8,Premium
9821-POOTN,Month-to-month,Fiber optic,Electronic check,75.2,35,2576.2,1,3090,3,66.4,8.8,Premium
6848-YLDFR,One year,DSL,Credit card (automatic),75.2,58,4300.8,0,3090,3,65.05,10.15,Premium
2351-BKRZW,Two year,DSL,Bank transfer (automatic),75.2,43,3254.35,0,3090,3,60.77,14.43,Premium
8630-QSGXK,Two year,DSL,Bank transfer (automatic),75.2,51,3901.25,0,3090,3,60.77,14.43,Premium
9191-MYQKX,Month-to-month,Fiber optic,Bank transfer (automatic),75.15,7,496.9,1,3099,3,66.4,8.75,Premium
8325-QRPZR,Month-to-month,Fiber optic,Electronic check,75.15,7,525.0,0,3099,3,66.4,8.75,Premium
0867-LDTTC,Month-to-month,DSL,Bank transfer (automatic),75.15,5,392.65,0,3099,3,66.4,8.75,Premium
5570-PTWEH,Month-to-month,Fiber optic,Credit card (automatic),75.15,3,216.75,1,3099,3,66.4,8.75,Premium
5176-LDKUH,One year,Fiber optic,Electronic check,75.15,48,3772.65,0,3099,3,65.05,10.1,Premium
4304-XUMGI,Two year,DSL,Bank transfer (automatic),75.15,50,3822.45,0,3099,3,60.77,14.38,Premium
7779-ORAEL,Two year,DSL,Credit card (automatic),75.15,45,3480.35,0,3099,3,60.77,14.38,Premium
1452-VOQCH,Month-to-month,Fiber optic,Electronic check,75.1,1,75.1,0,3106,3,66.4,8.7,Premium
2276-YDAVZ,Month-to-month,Fiber optic,Credit card (automatic),75.1,3,270.7,1,3106,3,66.4,8.7,Premium
5146-CBVOE,Month-to-month,Fiber optic,Bank transfer (automatic),75.1,16,1212.85,0,3106,3,66.4,8.7,Premium
7993-NQLJE,Month-to-month,Fiber optic,Mailed check,75.1,15,1151.55,0,3106,3,66.4,8.7,Premium
8816-VXNZD,Month-to-month,Fiber optic,Electronic check,75.1,1,75.1,1,3106,3,66.4,8.7,Premium
8107-KNCIM,Month-to-month,Fiber optic,Electronic check,75.1,14,1013.35,0,3106,3,66.4,8.7,Premium
7912-SYRQT,Month-to-month,Fiber optic,Bank transfer (automatic),75.1,7,552.95,1,3106,3,66.4,8.7,Premium
9251-WNSOD,One year,DSL,Mailed check,75.1,67,5064.45,0,3106,3,65.05,10.05,Premium
3569-VLDHH,One year,DSL,Electronic check,75.1,66,5013.0,0,3106,3,65.05,10.05,Premium
3026-ATZYV,One year,DSL,Bank transfer (automatic),75.1,37,2658.8,0,3106,3,65.05,10.05,Premium
1676-MQAOA,Two year,DSL,Bank transfer (automatic),75.1,72,5336.35,0,3106,3,60.77,14.33,Premium
3276-HDUEG,Month-to-month,Fiber optic,Mailed check,75.05,1,75.05,1,3117,3,66.4,8.65,Premium
3966-HRMZA,Month-to-month,Fiber optic,Mailed check,75.05,3,202.9,0,3117,3,66.4,8.65,Premium
9494-MRNYX,Month-to-month,Fiber optic,Electronic check,75.05,10,786.3,0,3117,3,66.4,8.65,Premium
1980-KXVPM,Month-to-month,Fiber optic,Credit card (automatic),75.05,3,256.25,1,3117,3,66.4,8.65,Premium
7850-VWJUU,Month-to-month,Fiber optic,Bank transfer (automatic),75.0,23,1778.5,0,3121,3,66.4,8.6,Premium
7993-PYKOF,Month-to-month,Fiber optic,Electronic check,75.0,8,632.95,1,3121,3,66.4,8.6,Premium
9552-TGUZV,Month-to-month,Fiber optic,Mailed check,75.0,8,658.1,0,3121,3,66.4,8.6,Premium
5899-MQZZL,Month-to-month,Fiber optic,Mailed check,75.0,13,999.45,1,3121,3,66.4,8.6,Premium
7611-YKYTC,Month-to-month,Fiber optic,Bank transfer (automatic),75.0,22,1573.95,0,3121,3,66.4,8.6,Premium
8676-TRMJS,Month-to-month,Fiber optic,Mailed check,75.0,3,209.1,1,3121,3,66.4,8.6,Premium
5049-MUBWG,One year,DSL,Bank transfer (automatic),75.0,26,1908.35,0,3121,3,65.05,9.95,Premium
5906-DVAPM,One year,DSL,Credit card (automatic),75.0,55,4213.9,0,3121,3,65.05,9.95,Premium
5233-AOZUF,Month-to-month,Fiber optic,Electronic check,74.95,29,2149.05,0,3129,3,66.4,8.55,Premium
1157-BQCUW,Month-to-month,Fiber optic,Electronic check,74.95,1,74.95,1,3129,3,66.4,8.55,Premium
1024-VRZHF,Month-to-month,Fiber optic,Electronic check,74.95,11,825.7,1,3129,3,66.4,8.55,Premium
3858-VOBET,Month-to-month,Fiber optic,Electronic check,74.95,23,1710.45,1,3129,3,66.4,8.55,Premium
9685-WKZGT,Month-to-month,Fiber optic,Electronic check,74.95,14,1036.75,1,3129,3,66.4,8.55,Premium
4090-KPJIP,Month-to-month,Fiber optic,Electronic check,74.95,3,212.4,0,3129,3,66.4,8.55,Premium
4503-BDXBD,Month-to-month,Fiber optic,Electronic check,74.95,11,815.5,1,3129,3,66.4,8.55,Premium
3943-KDREE,Month-to-month,Fiber optic,Bank transfer (automatic),74.95,26,1834.95,1,3129,3,66.4,8.55,Premium
2080-GKCWQ,Month-to-month,Fiber optic,Electronic check,74.95,2,151.75,0,3129,3,66.4,8.55,Premium
9286-DOJGF,Month-to-month,Fiber optic,Bank transfer (automatic),74.95,38,2869.85,1,3129,3,66.4,8.55,Premium
9274-CNFMO,Month-to-month,Fiber optic,Electronic check,74.95,4,308.7,1,3129,3,66.4,8.55,Premium
0265-EDXBD,Month-to-month,Fiber optic,Electronic check,74.9,32,2303.35,1,3140,3,66.4,8.5,Premium
6358-LYNGM,Month-to-month,Fiber optic,Electronic check,74.9,1,74.9,1,3140,3,66.4,8.5,Premium
1475-VWVDO,Month-to-month,Fiber optic,Electronic check,74.9,7,490.55,0,3140,3,66.4,8.5,Premium
0618-XWMSS,Month-to-month,Fiber optic,Bank transfer (automatic),74.9,28,2068.55,1,3140,3,66.4,8.5,Premium
4229-CZMLL,Month-to-month,Fiber optic,Electronic check,74.9,6,469.8,1,3140,3,66.4,8.5,Premium
6996-KNSML,Month-to-month,Fiber optic,Electronic check,74.9,1,74.9,1,3140,3,66.4,8.5,Premium
6711-FLDFB,Month-to-month,Fiber optic,Electronic check,74.9,7,541.15,1,3140,3,66.4,8.5,Premium
0722-TROQR,Month-to-month,Fiber optic,Electronic check,74.9,4,321.75,1,3140,3,66.4,8.5,Premium
7571-YXDAD,Month-to-month,Fiber optic,Credit card (automatic),74.9,2,147.15,1,3140,3,66.4,8.5,Premium
4948-WBBKL,Month-to-month,Fiber optic,Bank transfer (automatic),74.9,36,2659.45,0,3140,3,66.4,8.5,Premium
6856-RAURS,Month-to-month,Fiber optic,Mailed check,74.9,2,136.05,0,3140,3,66.4,8.5,Premium
6906-ANDWJ,Month-to-month,Fiber optic,Bank transfer (automatic),74.9,15,1107.25,1,3140,3,66.4,8.5,Premium
3030-YDNRM,Month-to-month,Fiber optic,Electronic check,74.85,8,572.45,0,3152,3,66.4,8.45,Premium
9334-GWGOW,Month-to-month,Fiber optic,Electronic check,74.85,7,485.25,0,3152,3,66.4,8.45,Premium
8778-LMWTJ,Month-to-month,Fiber optic,Electronic check,74.85,9,708.2,0,3152,3,66.4,8.45,Premium
7235-NXZCP,Month-to-month,Fiber optic,Mailed check,74.85,2,156.4,1,3152,3,66.4,8.45,Premium
4667-QONEA,One year,DSL,Credit card (automatic),74.85,60,4456.35,0,3152,3,65.05,9.8,Premium
0134-XWXCE,One year,DSL,Bank transfer (automatic),74.85,44,3268.05,0,3152,3,65.05,9.8,Premium
4079-VTGLK,Two year,DSL,Electronic check,74.85,30,2181.75,0,3152,3,60.77,14.08,Premium
6572-ADKRS,Month-to-month,Fiber optic,Credit card (automatic),74.8,46,3548.3,0,3159,3,66.4,8.4,Premium
2984-MIIZL,Month-to-month,Fiber optic,Bank transfer (automatic),74.8,4,321.9,1,3159,3,66.4,8.4,Premium
4826-TZEVA,Month-to-month,Fiber optic,Credit card (automatic),74.8,40,2971.7,0,3159,3,66.4,8.4,Premium
7401-RUBNK,Month-to-month,Fiber optic,Electronic check,74.8,18,1438.05,0,3159,3,66.4,8.4,Premium
6778-EICRF,One year,DSL,Mailed check,74.8,24,1821.2,0,3159,3,65.05,9.75,Premium
5458-CQJTA,Two year,DSL,Bank transfer (automatic),74.8,65,4820.15,1,3159,3,60.77,14.03,Premium
4654-ULTTN,Two year,DSL,Credit card (automatic),74.8,70,5315.8,0,3159,3,60.77,14.03,Premium
0191-ZHSKZ,Month-to-month,DSL,Electronic check,74.75,30,2111.3,0,3166,3,66.4,8.35,Premium
2800-VEQXM,Month-to-month,Fiber optic,Mailed check,74.75,3,238.1,0,3166,3,66.4,8.35,Premium
4546-FOKWR,Month-to-month,Fiber optic,Credit card (automatic),74.75,16,1129.35,0,3166,3,66.4,8.35,Premium
4770-UEZOX,Month-to-month,Fiber optic,Electronic check,74.75,2,144.8,0,3166,3,66.4,8.35,Premium
9169-BSVIN,Month-to-month,DSL,Bank transfer (automatic),74.75,12,827.05,0,3166,3,66.4,8.35,Premium
4282-YMKNA,Month-to-month,Fiber optic,Electronic check,74.75,9,706.6,1,3166,3,66.4,8.35,Premium
8065-YKXKD,Month-to-month,Fiber optic,Electronic check,74.75,10,799.65,1,3166,3,66.4,8.35,Premium
6424-ELEYH,Month-to-month,Fiber optic,Credit card (automatic),74.75,3,229.5,1,3166,3,66.4,8.35,Premium
5524-KHNJP,One year,DSL,Credit card (automatic),74.75,33,2453.3,0,3166,3,65.05,9.7,Premium
5985-TBABQ,One year,DSL,Mailed check,74.75,32,2282.95,0,3166,3,65.05,9.7,Premium
2424-WVHPL,Month-to-month,Fiber optic,Electronic check,74.7,1,74.7,0,3176,3,66.4,8.3,Premium
