customerID,Contract,MonthlyCharges,tenure,risk_score,risk_label,lifetime_value,Churn
9135-HSWOC,Two year,19.7,64,0,Low,1260.8,false
8582-KRHPJ,Month-to-month,35.0,50,5,High,1750.0,false
5811-IWXYM,One year,101.25,52,1,Low,5265.0,false
7044-YAACC,Month-to-month,70.2,4,9,Critical,280.8,false
8189-XRIKE,Month-to-month,90.95,32,7,Critical,2910.4,false
1506-YJTYT,Two year,73.85,45,1,Low,3323.25,false
4123-DVHPH,Month-to-month,88.05,9,9,Critical,792.45,false
6425-YQLLO,One year,105.95,66,1,Low,6992.7,true
5442-UTCVD,Month-to-month,91.85,3,9,Critical,275.55,true
2228-BZDEE,Two year,20.1,54,2,Low,1085.4,false
7734-DBOAI,Month-to-month,40.1,1,9,Critical,40.1,true
2789-CZANW,Two year,110.3,64,0,Low,7059.2,false
2091-RFFBA,Month-to-month,73.9,31,7,Critical,2290.9,true
2114-MGINA,Month-to-month,89.8,14,7,Critical,1257.2,true
7596-LDUXP,One year,85.15,12,4,Medium,1021.8,false
3740-RLMVT,One year,60.95,67,1,Low,4083.65,false
4489-SNOJF,Month-to-month,72.25,35,7,Critical,2528.75,true
2192-OZITF,Two year,73.55,45,3,Medium,3309.75,false
5651-CPDND,Month-to-month,46.0,10,8,Critical,460.0,false
2186-QZEYA,Month-to-month,58.55,29,4,Medium,1697.95,false
1131-ALZWV,One year,24.6,24,3,Medium,590.4,false
7729-XBTWX,Two year,19.75,66,2,Low,1303.5,false
9134-WYRVP,One year,86.35,51,3,Medium,4403.85,false
3284-SVCRO,Two year,25.5,45,3,Medium,1147.5,false
9732-OUYRN,One year,19.0,49,1,Low,931.0,false
0559-CKHUS,Two year,19.55,29,3,Medium,566.95,false
2931-SVLTV,Month-to-month,110.1,40,4,Medium,4404.0,false
6899-PPEEA,Month-to-month,96.55,37,7,Critical,3572.35,true
7504-UWHNB,Month-to-month,69.75,25,7,Critical,1743.75,false
2582-FFFZR,Month-to-month,50.6,22,8,Critical,1113.2,false
8908-NMQTX,Two year,65.6,72,0,Low,4723.2,false
2187-LZGPL,Month-to-month,40.1,7,6,High,280.7,true
1431-AIDJQ,Two year,82.1,33,1,Low,2709.3,false
6288-LBEAR,Month-to-month,79.1,23,7,Critical,1819.3,false
4597-NUCQV,Month-to-month,101.25,24,8,Critical,2430.0,true
9019-QVLZD,Month-to-month,79.55,1,9,Critical,79.55,true
8413-YNHNV,Two year,90.65,69,2,Low,6254.85,false
5808-TOTXO,One year,20.55,3,4,Medium,61.65,false
4369-NYSCF,One year,75.75,56,1,Low,4242.0,false
6333-YDVLT,One year,110.0,65,1,Low,7150.0,false
5324-KTGCG,One year,20.85,71,4,Medium,1480.35,false
5599-HVLTW,Month-to-month,80.35,14,5,High,1124.9,false
7394-LWLYN,Month-to-month,70.15,2,9,Critical,140.3,false
3707-LRWZD,One year,84.05,32,5,High,2689.6,true
6873-UDNLD,Month-to-month,67.45,40,7,Critical,2698.0,false
2700-LUEVA,Month-to-month,20.75,1,6,High,20.75,false
1455-ESIQH,Month-to-month,89.1,1,9,Critical,89.1,true
0958-YHXGP,Month-to-month,69.9,7,8,Critical,489.3,false
1101-SSWAG,Month-to-month,51.1,15,8,Critical,766.5,false
2979-SXESE,Month-to-month,94.4,17,8,Critical,1604.8,true
4013-TLDHQ,Month-to-month,78.25,19,8,Critical,1486.75,true
5743-KHMNA,Two year,25.55,71,0,Low,1814.05,false
4194-FJARJ,Two year,60.0,54,0,Low,3240.0,false
5325-UWTWJ,Month-to-month,90.55,31,4,Medium,2807.05,false
3969-GYXEL,Month-to-month,76.4,11,9,Critical,840.4,false
9208-OLGAQ,Month-to-month,84.95,18,8,Critical,1529.1,false
3244-CQPHU,Two year,110.1,72,0,Low,7927.2,false
2674-MLXMN,Month-to-month,99.65,71,3,Medium,7075.15,false
9708-HPXWZ,Month-to-month,45.4,5,6,High,227.0,false
6992-TKNYO,One year,69.0,38,2,Low,2622.0,false
4468-YDOVK,Month-to-month,48.65,5,6,High,243.25,false
3754-DXMRT,Month-to-month,44.15,2,9,Critical,88.3,true
5792-JALQC,Two year,59.85,52,0,Low,3112.2,false
7130-VTEWQ,Month-to-month,75.75,8,9,Critical,606.0,true
2200-DSAAL,Two year,80.65,68,3,Medium,5484.2,false
4302-ZYFEL,One year,20.55,69,1,Low,1417.95,false
9351-LZYGF,Month-to-month,66.4,42,4,Medium,2788.8,false
4366-CTOUZ,Two year,100.2,50,2,Low,5010.0,false
6121-VZNQB,Month-to-month,19.1,1,8,Critical,19.1,true
7903-CMPEY,Month-to-month,80.3,1,9,Critical,80.3,true
1518-OMDIK,Month-to-month,44.55,33,4,Medium,1470.15,false
6671-NGWON,Month-to-month,20.35,7,8,Critical,142.45,false
0595-ITUDF,Month-to-month,91.8,64,6,High,5875.2,false
6996-KNSML,Month-to-month,74.9,1,9,Critical,74.9,true
1955-IBMMB,Two year,20.2,59,0,Low,1191.8,false
0096-BXERS,Month-to-month,50.35,6,9,Critical,302.1,false
3806-YAZOV,Month-to-month,18.8,3,8,Critical,56.4,false
7998-ZLXWN,Month-to-month,20.45,15,5,High,306.75,false
6253-WRFHY,One year,64.75,13,6,High,841.75,false
9133-AYJZG,Month-to-month,98.7,23,5,High,2270.1,false
2675-OTVVJ,Month-to-month,89.45,31,7,Critical,2772.95,false
8680-CGLTP,One year,58.75,29,5,High,1703.75,false
8430-TWCBX,One year,20.7,49,1,Low,1014.3,false
5018-GWURO,Month-to-month,85.6,56,3,Medium,4793.6,false
6741-QRLUP,Two year,80.3,63,0,Low,5058.9,false
4737-HOBAX,Two year,79.8,63,0,Low,5027.4,false
0537-QYZZN,Month-to-month,79.85,24,8,Critical,1916.4,false
3340-QBBFM,One year,54.1,36,2,Low,1947.6,false
1704-NRWYE,Month-to-month,80.85,9,9,Critical,727.65,true
2592-SEIFQ,Month-to-month,24.75,3,9,Critical,74.25,true
8200-KLNYW,One year,80.9,21,5,High,1698.9,false
3372-CDXFJ,One year,24.5,13,3,Medium,318.5,false
4781-ZXYGU,Month-to-month,20.15,1,6,High,20.15,false
7632-YUTXB,One year,20.05,25,4,Medium,501.25,false
2718-YSKCS,Two year,19.6,71,0,Low,1391.6,false
9896-UYMIE,One year,114.3,66,1,Low,7543.8,false
0853-NWIFK,One year,100.3,45,5,High,4513.5,false
8212-CRQXP,Month-to-month,80.0,22,5,High,1760.0,false
6980-CDGFC,One year,20.85,67,1,Low,1396.95,false
7691-XVTZH,Two year,89.95,68,0,Low,6116.6,false
2520-SGTTA,Two year,20.0,0,5,High,0.0,false
7481-ATQQS,Month-to-month,90.85,49,3,Medium,4451.65,true
2277-VWCNI,Month-to-month,48.75,4,8,Critical,195.0,false
1088-CNNKB,One year,80.0,63,1,Low,5040.0,false
8642-GVWRF,Month-to-month,79.7,2,6,High,159.4,true
1930-BZLHI,One year,20.35,21,5,High,427.35,false
3400-ESFUW,Two year,57.55,55,0,Low,3165.25,true
5868-YTYKS,Month-to-month,20.25,1,8,Critical,20.25,false
3525-DVKFN,Two year,19.4,17,4,Medium,329.8,false
1482-OXZSY,Month-to-month,100.4,30,4,Medium,3012.0,false
0377-JBKKT,Month-to-month,57.95,22,7,Critical,1274.9,false
5778-BVOFB,Month-to-month,59.5,9,6,High,535.5,false
3373-YZZYM,Month-to-month,19.2,1,8,Critical,19.2,false
2057-ZBLPD,Month-to-month,86.5,21,8,Critical,1816.5,true
0228-MAUWC,Month-to-month,59.55,19,8,Critical,1131.45,false
5502-RLUYV,Month-to-month,103.95,69,6,High,7172.55,true
0023-HGHWL,Month-to-month,25.1,1,9,Critical,25.1,true
7663-YJHSN,Two year,103.95,72,0,Low,7484.4,false
4915-BFSXL,Two year,68.95,70,0,Low,4826.5,false
3086-RUCRN,Month-to-month,103.1,66,3,Medium,6804.6,false
5215-LNLDJ,Month-to-month,24.7,7,9,Critical,172.9,false
7576-JMYWV,Month-to-month,110.2,46,7,Critical,5069.2,false
9039-RBEEE,Month-to-month,48.95,39,4,Medium,1909.05,true
0257-KXZGU,Month-to-month,62.45,32,4,Medium,1998.4,false
1307-ATKGB,Month-to-month,89.55,24,8,Critical,2149.2,false
8417-FMLZI,Month-to-month,83.55,6,6,High,501.3,true
3714-XPXBW,Month-to-month,78.9,37,4,Medium,2919.3,false
1850-AKQEP,Month-to-month,20.35,8,8,Critical,162.8,false
2824-DXNKN,Two year,71.45,72,0,Low,5144.4,false
5227-JSCFE,Two year,46.35,71,0,Low,3290.85,false
0848-ZGQIJ,Month-to-month,94.65,16,5,High,1514.4,false
3621-CHYVB,Month-to-month,49.9,57,3,Medium,2844.3,false
8042-RNLKO,One year,25.45,66,1,Low,1679.7,false
1792-UXAFY,Month-to-month,89.15,17,8,Critical,1515.55,true
5372-FBKBN,Month-to-month,20.75,21,7,Critical,435.75,false
0420-TXVSG,Two year,66.1,66,0,Low,4362.6,false
6217-TOWGS,Month-to-month,75.4,17,5,High,1281.8,false
0515-YPMCW,Month-to-month,70.45,1,8,Critical,70.45,true
0378-XSZPU,One year,60.3,58,1,Low,3497.4,true
1045-LTCYT,Month-to-month,21.05,8,6,High,168.4,false
1544-JJMYL,One year,69.35,27,2,Low,1872.45,false
4636-JGAAI,Month-to-month,88.85,34,6,High,3020.9,false
6874-SGLHU,One year,97.0,30,2,Low,2910.0,false
5951-AOFIH,Month-to-month,66.4,33,4,Medium,2191.2,false
4729-XKASR,Month-to-month,24.75,1,9,Critical,24.75,true
3059-NGMXB,Month-to-month,69.2,14,7,Critical,968.8,false
8652-YHIYU,One year,79.5,16,3,Medium,1272.0,false
5278-PNYOX,Two year,100.65,49,0,Low,4931.85,false
5449-FIBXJ,Month-to-month,103.3,19,8,Critical,1962.7,true
3486-HOOGQ,Two year,79.7,70,0,Low,5579.0,false
5061-PBXFW,Month-to-month,61.4,32,4,Medium,1964.8,false
8630-FJLIB,Month-to-month,69.8,18,8,Critical,1256.4,false
3891-NLXJB,Two year,40.55,37,3,Medium,1500.35,false
4749-OJKQU,Month-to-month,75.65,4,9,Critical,302.6,false
0577-WHMEV,Month-to-month,90.7,16,8,Critical,1451.2,false
5453-AXEPF,Month-to-month,80.5,17,5,High,1368.5,false
3639-XJHKQ,Month-to-month,60.6,19,8,Critical,1151.4,false
3716-LRGXK,Two year,101.15,60,0,Low,6069.0,false
2263-SFSQZ,Two year,24.95,51,2,Low,1272.45,false
9950-MTGYX,Two year,20.3,28,1,Low,568.4,false
3397-AVTKU,Two year,60.0,43,4,Medium,2580.0,false
4825-FUREZ,Two year,20.25,42,4,Medium,850.5,false
9837-BMCLM,Month-to-month,78.5,3,9,Critical,235.5,true
2672-OJQZP,Month-to-month,44.75,1,8,Critical,44.75,false
0137-UDEUO,Month-to-month,19.85,3,8,Critical,59.55,true
3134-DSHVC,Two year,98.0,63,0,Low,6174.0,false
6161-UUUTA,Month-to-month,79.9,3,9,Critical,239.7,true
7821-DPRQE,Month-to-month,107.7,68,6,High,7323.6,false
6543-XRMYR,Month-to-month,99.7,30,7,Critical,2991.0,true
2001-EWBQU,Two year,104.7,60,3,Medium,6282.0,false
4925-LMHOK,Month-to-month,58.6,15,5,High,879.0,true
1608-GMEWB,Month-to-month,93.9,45,4,Medium,4225.5,false
6695-AMZUF,Two year,86.45,70,0,Low,6051.5,false
1455-UGQVH,Month-to-month,98.5,10,9,Critical,985.0,true
8410-BGQXN,Month-to-month,19.4,4,8,Critical,77.6,false
8280-MQRQN,Month-to-month,50.45,1,8,Critical,50.45,true
1619-YWUBB,Two year,24.95,68,0,Low,1696.6,false
7611-YKYTC,Month-to-month,75.0,22,5,High,1650.0,false
2037-SGXHH,Month-to-month,94.65,38,7,Critical,3596.7,true
3178-FESZO,Month-to-month,100.25,1,6,High,100.25,true
0365-GXEZS,Month-to-month,78.2,18,8,Critical,1407.6,false
0082-OQIQY,Month-to-month,94.2,29,7,Critical,2731.8,false
6087-MVHJH,Month-to-month,88.45,16,8,Critical,1415.2,true
4603-JANFB,Month-to-month,69.85,1,9,Critical,69.85,true
3018-TFTSU,Month-to-month,81.7,12,6,High,980.4,true
3606-SBKRY,One year,50.05,31,5,High,1551.55,false
4806-KEXQR,Month-to-month,79.9,4,9,Critical,319.6,true
0667-NSRGI,One year,69.55,48,4,Medium,3338.4,false
7083-YNSKY,Month-to-month,25.4,15,5,High,381.0,true
6893-ODYYE,One year,90.1,50,1,Low,4505.0,false
8242-JSVBO,Month-to-month,44.65,7,6,High,312.55,false
2479-BRAMR,Month-to-month,83.75,41,4,Medium,3433.75,true
9541-ZPSEA,Two year,80.35,68,0,Low,5463.8,false
2665-NPTGL,Month-to-month,98.1,26,4,Medium,2550.6,false
1139-WUOAH,Two year,53.35,57,0,Low,3040.95,false
4693-VWVBO,Month-to-month,19.55,3,9,Critical,58.65,false
7434-SHXLS,Month-to-month,20.9,1,8,Critical,20.9,true
6937-GCDGQ,One year,48.95,19,3,Medium,930.05,false
0988-JRWWP,Month-to-month,54.2,3,9,Critical,162.6,false
5075-JSDKI,Two year,24.45,59,3,Medium,1442.55,false
7908-QCBCA,Month-to-month,69.4,1,8,Critical,69.4,true
8644-XYTSV,Month-to-month,40.15,42,4,Medium,1686.3,false
6711-FLDFB,Month-to-month,74.9,7,9,Critical,524.3,true
3873-WOSBC,Two year,25.6,67,0,Low,1715.2,false
7465-ZZRVX,Month-to-month,70.35,1,9,Critical,70.35,false
7975-JMZNT,Two year,91.7,66,0,Low,6052.2,false
7251-XFOIL,Month-to-month,89.2,61,5,High,5441.2,false
4116-IQRFR,One year,24.1,4,4,Medium,96.4,false
3714-JTVOV,Month-to-month,74.15,42,4,Medium,3114.3,true
8259-DZLIZ,One year,53.85,64,1,Low,3446.4,false
0442-ZXKVS,One year,115.6,54,1,Low,6242.4,false
7853-WNZSY,Month-to-month,19.75,1,6,High,19.75,false
3120-FAZKD,Two year,24.05,54,0,Low,1298.7,false
8606-OEGQZ,Two year,25.3,18,2,Low,455.4,false
0225-ZORZP,Month-to-month,84.3,3,9,Critical,252.9,false
4702-IOQDC,Month-to-month,70.1,1,9,Critical,70.1,true
9489-JMTTN,Two year,89.75,72,0,Low,6462.0,false
0575-CUQOV,One year,97.95,60,4,Medium,5877.0,false
0967-BMLBD,One year,20.0,11,6,High,220.0,false
6178-KFNHS,Month-to-month,78.3,12,9,Critical,939.6,true
2830-LEWOA,One year,103.9,61,1,Low,6337.9,false
5006-MXVRN,Two year,20.7,39,1,Low,807.3,false
1264-BYWMS,Month-to-month,96.8,55,6,High,5324.0,true
9658-WYUFB,Month-to-month,94.4,17,8,Critical,1604.8,true
8327-WKMIE,One year,20.15,37,2,Low,745.55,false
6917-FIJHC,Two year,26.0,72,2,Low,1872.0,false
5329-KRDTM,Two year,77.35,72,0,Low,5569.2,false
7797-EJMDP,Month-to-month,66.05,8,6,High,528.4,false
3530-VWVGU,Month-to-month,19.9,22,7,Critical,437.8,false
2013-SGDXK,Month-to-month,84.3,1,9,Critical,84.3,true
6368-NWMCE,Month-to-month,68.15,38,4,Medium,2589.7,false
3633-CDBUW,One year,80.85,17,6,High,1374.45,false
0707-HOVVN,Two year,75.5,70,0,Low,5285.0,false
8580-QVLOC,Two year,92.45,72,0,Low,6656.4,true
3956-MGXOG,Month-to-month,80.6,28,7,Critical,2256.8,false
9274-UARKJ,Month-to-month,83.2,15,5,High,1248.0,false
4077-HWUYD,Two year,87.55,72,0,Low,6303.6,false
2012-NWRPA,Month-to-month,99.55,11,9,Critical,1095.05,true
8808-ELEHO,Month-to-month,81.25,8,9,Critical,650.0,true
0103-CSITQ,One year,109.4,57,1,Low,6235.8,false
3506-LCJDC,Month-to-month,19.95,1,6,High,19.95,true
8671-KKKOS,Month-to-month,45.55,46,7,Critical,2095.3,false
7305-ZWMAJ,One year,20.7,30,2,Low,621.0,false
9518-XXBXE,Month-to-month,75.3,10,9,Critical,753.0,false
3934-HXCFZ,Month-to-month,99.25,23,8,Critical,2282.75,true
6578-KRMAW,Month-to-month,93.4,32,4,Medium,2988.8,false
4860-IJUDE,Month-to-month,73.75,13,5,High,958.75,false
7666-WKRON,Two year,80.45,39,4,Medium,3137.55,true
9688-YGXVR,Month-to-month,88.15,44,4,Medium,3878.6,false
0423-UDIJQ,Month-to-month,49.2,9,8,Critical,442.8,false
1945-XISKS,Two year,19.65,67,2,Low,1316.55,false
4910-AQFFX,Month-to-month,79.35,9,6,High,714.15,true
2154-KVJFF,Month-to-month,79.75,15,8,Critical,1196.25,true
5360-LJCNJ,Two year,105.15,71,0,Low,7465.65,false
2607-FBDFF,Month-to-month,49.0,1,6,High,49.0,false
9647-ERGBE,Month-to-month,100.05,30,7,Critical,3001.5,true
3428-XZMAZ,Month-to-month,69.35,1,9,Critical,69.35,true
1100-DDVRV,Month-to-month,49.8,17,7,Critical,846.6,false
0378-TOVMS,Month-to-month,85.8,3,9,Critical,257.4,true
4355-HBJHH,Two year,79.7,67,3,Medium,5339.9,true
6728-WYQBC,Month-to-month,20.95,1,6,High,20.95,false
9058-CBREO,Month-to-month,50.55,1,8,Critical,50.55,true
9029-FEGVJ,Month-to-month,79.3,32,6,High,2537.6,false
7216-KAOID,One year,19.5,41,2,Low,799.5,false
0318-QUUOB,Month-to-month,80.55,1,9,Critical,80.55,true
6145-NNPNO,Month-to-month,44.15,1,6,High,44.15,false
5520-FVEWJ,Month-to-month,84.5,12,9,Critical,1014.0,true
5339-TJFEK,Month-to-month,105.5,62,6,High,6541.0,false
5572-ZDXHY,Month-to-month,84.3,22,7,Critical,1854.6,true
2074-GUHPQ,Month-to-month,92.7,17,5,High,1575.9,false
4625-XMOYM,Two year,26.25,72,0,Low,1890.0,false
5827-MWCZK,Month-to-month,96.95,56,3,Medium,5429.2,false
1385-TQOZW,Month-to-month,20.45,9,6,High,184.05,false
5914-XRFQB,Two year,115.8,72,0,Low,8337.6,false
4329-YPDDQ,Month-to-month,108.2,20,5,High,2164.0,false
4804-NCPET,Two year,20.2,19,4,Medium,383.8,false
3750-CKVKH,Month-to-month,67.75,2,9,Critical,135.5,true
5944-UGLLK,One year,54.9,53,1,Low,2909.7,false
8063-GBATB,Month-to-month,85.25,27,7,Critical,2301.75,true
7787-BNTZM,Month-to-month,20.15,6,6,High,120.9,false
2252-ISRNH,One year,90.35,9,7,Critical,813.15,false
9415-TPKRV,Month-to-month,55.75,8,9,Critical,446.0,false
5322-TEUJK,Two year,114.6,71,0,Low,8136.6,false
4547-KQRTM,Month-to-month,80.05,10,6,High,800.5,true
4877-EVATK,Month-to-month,20.0,1,8,Critical,20.0,true
1866-DIOQZ,One year,66.8,71,1,Low,4742.8,false
8375-KVTHK,One year,100.3,68,4,Medium,6820.4,false
2697-NQBPF,Month-to-month,105.35,34,7,Critical,3581.9,false
3709-OIJEA,One year,85.2,26,5,High,2215.2,false
7639-SUPCW,Month-to-month,48.8,22,5,High,1073.6,true
1386-ZIKUV,Month-to-month,18.95,7,8,Critical,132.65,false
0599-XNYDO,Month-to-month,69.8,20,5,High,1396.0,false
6377-WHAOX,Month-to-month,106.15,60,6,High,6369.0,false
6855-VLGOS,Two year,20.55,72,3,Medium,1479.6,false
8999-XXGNS,One year,105.75,72,1,Low,7614.0,false
8746-OQQRW,Month-to-month,25.25,4,8,Critical,101.0,false
3181-MIZBN,Month-to-month,19.75,16,8,Critical,316.0,false
0471-ARVMX,One year,104.85,62,4,Medium,6500.7,false
7766-CLTIC,Month-to-month,60.95,10,8,Critical,609.5,false
5650-YLIBA,Month-to-month,81.15,31,7,Critical,2515.65,false
0825-CPPQH,Two year,19.1,71,0,Low,1356.1,false
9084-OAYKL,Two year,20.8,58,2,Low,1206.4,false
6122-LJADA,Two year,90.15,70,0,Low,6310.5,false
2400-XIWIO,Two year,90.1,71,3,Medium,6397.1,false
7524-VRLPL,Two year,74.1,69,0,Low,5112.9,false
1069-XAIEM,Month-to-month,85.05,1,9,Critical,85.05,true
7569-NMZYQ,Two year,118.75,72,0,Low,8550.0,false
5201-USSQZ,Month-to-month,85.9,26,4,Medium,2233.4,false
2105-PHWON,Month-to-month,95.0,33,4,Medium,3135.0,false
1494-EJZDW,Two year,20.15,10,5,High,201.5,false
4884-TVUQF,Two year,101.3,57,0,Low,5774.1,false
8003-EWNDZ,Month-to-month,21.2,10,9,Critical,212.0,false
1897-RCFUM,One year,24.2,39,4,Medium,943.8,false
9256-JTBNZ,Month-to-month,20.3,11,6,High,223.3,false
4658-HCOHW,Month-to-month,102.8,21,8,Critical,2158.8,true
2211-RMNHO,Two year,85.3,68,0,Low,5800.4,false
2432-TFSMK,One year,89.6,18,3,Medium,1612.8,false
3440-JPSCL,Month-to-month,99.95,6,8,Critical,599.7,true
4929-ROART,Month-to-month,56.25,18,7,Critical,1012.5,false
1834-ABKHQ,One year,50.95,52,1,Low,2649.4,false
1741-WTPON,Two year,115.85,56,2,Low,6487.6,false
3932-IJWDZ,Month-to-month,103.65,45,4,Medium,4664.25,false
1240-HCBOH,Two year,26.1,67,2,Low,1748.7,false
3594-KADLU,Month-to-month,35.1,3,8,Critical,105.3,false
8065-BVEPF,Month-to-month,99.1,65,3,Medium,6441.5,false
3796-ENZGF,Two year,67.25,63,2,Low,4236.75,false
1734-ZMNTZ,Two year,25.0,11,5,High,275.0,false
2853-CWQFQ,Month-to-month,59.55,1,8,Critical,59.55,false
0813-TAXXS,Two year,77.8,55,0,Low,4279.0,false
2519-TWKFS,One year,55.1,25,4,Medium,1377.5,false
2889-FPWRM,One year,117.8,72,1,Low,8481.6,true
0626-QXNGV,Two year,24.15,72,0,Low,1738.8,false
6723-CEGQI,Two year,45.25,65,2,Low,2941.25,false
6987-XQSJT,Month-to-month,79.5,54,6,High,4293.0,true
4732-RRJZC,Month-to-month,20.25,7,8,Critical,141.75,false
9499-XPZXM,Two year,64.75,72,0,Low,4662.0,false
4338-EYCER,Month-to-month,54.6,21,5,High,1146.6,false
3007-FDPEA,Month-to-month,20.7,2,6,High,41.4,false
6350-XFYGW,Month-to-month,94.75,4,9,Critical,379.0,false
4290-BSXUX,Month-to-month,79.65,3,6,High,238.95,true
8513-OLYGY,Two year,115.8,72,0,Low,8337.6,false
0311-QYWSS,Month-to-month,49.45,6,9,Critical,296.7,false
8705-DWKTI,Month-to-month,83.8,52,3,Medium,4357.6,false
8755-IWJHN,Month-to-month,95.35,69,3,Medium,6579.15,false
0325-XBFAC,Month-to-month,94.7,8,9,Critical,757.6,true
4480-QQRHC,Month-to-month,74.05,8,6,High,592.4,false
0929-PECLO,Month-to-month,89.6,63,3,Medium,5644.8,false
3680-CTHUH,One year,116.6,60,1,Low,6996.0,false
1202-KKGFU,Month-to-month,54.2,12,6,High,650.4,false
6112-KTHFQ,Month-to-month,19.3,13,7,Critical,250.9,false
1852-XEMDW,Month-to-month,65.05,22,7,Critical,1431.1,false
2462-XIIJB,Month-to-month,92.5,5,9,Critical,462.5,true
4760-XOHVN,Month-to-month,19.45,1,8,Critical,19.45,true
1820-DJFPH,Two year,24.05,72,0,Low,1731.6,false
9426-SXNHE,Month-to-month,18.75,2,6,High,37.5,false
9068-FHQHD,Two year,20.15,40,1,Low,806.0,false
1269-FOYWN,One year,20.0,44,2,Low,880.0,false
9470-YFUYI,One year,71.0,71,1,Low,5041.0,false
7817-BOQPW,Month-to-month,75.55,2,9,Critical,151.1,true
7402-EYFXX,Month-to-month,93.6,26,7,Critical,2433.6,false
1853-UDXBW,Month-to-month,70.0,1,9,Critical,70.0,true
9895-VFOXH,Month-to-month,24.4,1,8,Critical,24.4,false
5458-CQJTA,Two year,74.8,65,0,Low,4862.0,true
1230-QAJDW,Month-to-month,65.25,3,8,Critical,195.75,false
5701-ZIKJE,Month-to-month,50.55,13,7,Critical,657.15,false
5219-YIPTK,Month-to-month,104.4,33,7,Critical,3445.2,true
5032-MIYKT,Month-to-month,70.7,1,8,Critical,70.7,false
7396-VJUZB,Month-to-month,45.25,4,8,Critical,181.0,false
9717-QEBGU,Month-to-month,70.3,2,9,Critical,140.6,false
5172-RKOCB,Two year,108.95,72,0,Low,7844.4,false
6509-TSGWN,Month-to-month,26.45,37,6,High,978.65,false
3540-RZJYU,Month-to-month,86.2,15,8,Critical,1293.0,true
3178-CIFOT,One year,19.65,23,3,Medium,451.95,false
2091-MJTFX,Month-to-month,51.2,30,4,Medium,1536.0,true
4530-NDRKU,One year,19.05,42,5,High,800.1,false
5985-TBABQ,One year,74.75,32,4,Medium,2392.0,false
9800-ONTFE,Month-to-month,75.8,22,5,High,1667.6,false
6743-HHQPF,Month-to-month,25.1,42,4,Medium,1054.2,false
8455-HIRAQ,Month-to-month,44.45,8,8,Critical,355.6,false
6616-AALSR,Two year,104.3,65,0,Low,6779.5,false
0883-EIBTI,Month-to-month,19.5,2,8,Critical,39.0,true
9415-ZNBSX,Two year,89.0,70,0,Low,6230.0,false
4018-KJYUY,Month-to-month,20.15,22,5,High,443.3,false
0722-TROQR,Month-to-month,74.9,4,9,Critical,299.6,true
7571-YXDAD,Month-to-month,74.9,2,6,High,149.8,true
3884-UEBXB,Two year,36.15,67,0,Low,2422.05,false
8780-RSYYU,Month-to-month,19.2,25,4,Medium,480.0,false
5537-UXXVS,Month-to-month,19.25,20,5,High,385.0,false
1791-PQHBB,Month-to-month,61.2,2,6,High,122.4,false
8701-DGLVH,Two year,20.45,51,2,Low,1042.95,false
8741-LQOBK,Month-to-month,35.05,46,4,Medium,1612.3,false
3393-FMZPV,Month-to-month,100.25,25,7,Critical,2506.25,true
8082-GHXOP,Month-to-month,44.0,13,7,Critical,572.0,false
6402-ZFPPI,Month-to-month,102.8,25,6,High,2570.0,true
0980-FEXWF,One year,50.35,26,4,Medium,1309.1,false
7486-KSRVI,One year,100.0,43,5,High,4300.0,true
3011-WQKSZ,Month-to-month,20.0,19,8,Critical,380.0,false
8443-WVPSS,Month-to-month,99.85,10,9,Critical,998.5,true
3006-XIMLN,Month-to-month,94.2,2,6,High,188.4,true
8218-FFJDS,Two year,86.4,72,0,Low,6220.8,false
1986-PHGZF,Month-to-month,58.4,18,5,High,1051.2,false
9965-YOKZB,Month-to-month,83.85,9,9,Critical,754.65,true
0504-HHAPI,Month-to-month,88.3,27,4,Medium,2384.1,true
9360-OMDZZ,Month-to-month,94.1,24,8,Critical,2258.4,false
6305-YLBMM,One year,104.05,69,1,Low,7179.45,true
0345-XMMUG,Two year,108.9,46,1,Low,5009.4,false
8024-XNAFQ,Two year,107.4,72,0,Low,7732.8,false
3647-GMGDH,Month-to-month,94.7,22,5,High,2083.4,true
2988-GBIVW,Month-to-month,90.85,70,6,High,6359.5,false
2832-SCUCO,Month-to-month,19.9,2,9,Critical,39.8,false
7036-ZZKBD,Month-to-month,66.4,31,4,Medium,2058.4,false
3791-LGQCY,Month-to-month,100.65,56,3,Medium,5636.4,true
0265-PSUAE,Month-to-month,100.7,16,5,High,1611.2,false
0463-TXOAK,Two year,25.6,52,0,Low,1331.2,false
0594-UFTUL,Month-to-month,19.85,13,7,Critical,258.05,false
9509-MPYOD,One year,20.75,35,4,Medium,726.25,false
9128-CPXKI,Two year,95.8,59,3,Medium,5652.2,false
0129-KPTWJ,Month-to-month,94.65,72,6,High,6814.8,false
8166-ZZTFS,Two year,80.55,66,0,Low,5316.3,true
5855-EIBDE,Two year,106.65,49,0,Low,5225.85,false
5365-LLFYV,Month-to-month,45.85,2,8,Critical,91.7,false
5956-YHHRX,Month-to-month,104.35,21,8,Critical,2191.35,false
6008-NAIXK,One year,55.45,54,4,Medium,2994.3,false
