customerID,Contract,tenure,MonthlyCharges,risk_score,risk_label,Churn
1194-BHJYC,Two year,61,62.15,0,Low,false
3663-MITLP,Month-to-month,15,101.25,5,Critical,true
0906-QVPMS,Two year,72,115.15,0,Low,false
9025-ZRPVR,Month-to-month,9,18.95,6,Critical,true
1905-OEILC,Month-to-month,1,19.5,6,Critical,false
7858-GTZSP,Month-to-month,12,86.55,6,Critical,false
3285-UCQVC,Month-to-month,37,28.6,4,High,true
6248-BSHKG,One year,61,20.4,1,Medium,false
4685-TFLLS,One year,18,19.8,3,High,false
3470-BTGQO,Month-to-month,21,45.65,5,Critical,false
1209-VFFOC,Two year,68,56.4,0,Low,false
8224-DWCKX,Month-to-month,12,73.3,6,Critical,false
5482-PLVPE,Month-to-month,2,24.35,6,Critical,true
4553-DVPZG,Month-to-month,62,101.35,3,High,false
4902-OHLSK,Month-to-month,29,98.65,4,High,true
6917-IAYHD,Month-to-month,1,33.6,6,Critical,false
0495-ZBNGW,Month-to-month,5,79.9,6,Critical,true
8620-RJPZN,Month-to-month,1,20.7,6,Critical,false
7572-KPVKK,Two year,62,104.05,0,Low,false
2642-MAWLJ,Two year,36,20.25,1,Medium,false
2357-COQEK,Month-to-month,28,103.3,4,High,true
7103-ZGVNT,One year,69,73.7,1,Medium,false
3737-GCSPV,Month-to-month,11,96.2,6,Critical,true
2027-WKXMW,Month-to-month,63,108.75,3,High,false
7137-NAXML,One year,23,20.15,3,High,false
2428-ZMCTB,Month-to-month,10,19.75,6,Critical,false
2961-VNFKL,Two year,71,25.95,0,Low,false
1768-HNVGJ,Month-to-month,45,70.05,4,High,false
6963-KQYQB,Two year,70,24.05,0,Low,false
5934-RMPOV,Month-to-month,22,84.75,5,Critical,false
1207-BLKSA,Two year,52,23.05,0,Low,false
4088-YLDSU,One year,55,104.15,1,Medium,true
8316-BBQAY,Two year,65,59.95,0,Low,false
1166-PQLGG,Two year,72,19.55,0,Low,false
3146-JTQHR,One year,10,19.6,4,High,false
4291-YZODP,One year,7,20.05,4,High,false
4395-PZMSN,Month-to-month,5,85.55,6,Critical,false
6427-FEFIG,Two year,24,78.6,2,Medium,false
0017-IUDMW,Two year,72,116.8,0,Low,false
8706-HRADD,Month-to-month,21,43.55,5,Critical,false
9955-QOPOY,One year,69,60.8,1,Medium,false
4385-ZKVNW,Month-to-month,44,54.9,4,High,false
5446-DKWYW,One year,61,65.2,1,Medium,false
2034-CGRHZ,Month-to-month,24,102.95,5,Critical,true
5797-APWZC,Month-to-month,1,90.6,6,Critical,true
3683-QKIUE,Month-to-month,6,50.8,6,Critical,true
4228-ZGYUW,Month-to-month,4,90.05,6,Critical,true
9031-ZVQPT,Two year,72,108.2,0,Low,false
2990-IAJSV,Two year,72,92.0,0,Low,false
8107-KNCIM,Month-to-month,14,75.1,5,Critical,false
9027-YFHQJ,Month-to-month,7,25.05,6,Critical,false
5176-LDKUH,One year,48,75.15,2,Medium,false
4644-OBGFZ,One year,55,19.5,1,Medium,false
7926-IJOOU,Month-to-month,1,19.3,6,Critical,false
6480-YAGIY,One year,45,112.2,2,Medium,false
4029-HPFVY,Month-to-month,3,70.3,6,Critical,false
7602-DBTOU,Two year,71,19.6,0,Low,false
5345-BMKWB,Month-to-month,8,20.25,6,Critical,false
3519-ZKXGG,Month-to-month,3,75.85,6,Critical,true
5457-COLHT,Two year,69,80.65,0,Low,false
6416-TVAIH,Month-to-month,1,68.5,6,Critical,true
5451-YHYPW,Two year,72,115.75,0,Low,false
5108-ADXWO,Month-to-month,11,73.5,6,Critical,true
7998-WNZEM,Two year,71,80.6,0,Low,false
3066-RRJIO,Month-to-month,1,69.95,6,Critical,true
4664-NJCMS,Two year,33,59.55,1,Medium,false
0307-BCOPK,One year,16,19.05,3,High,false
7629-WFGLW,One year,56,95.65,1,Medium,false
2542-HYGIQ,Month-to-month,1,19.95,6,Critical,false
6715-OFDBP,Month-to-month,5,70.05,6,Critical,true
5016-LIPDW,One year,57,19.4,1,Medium,false
6481-LXPWL,One year,56,36.1,1,Medium,false
1567-DSCIC,Month-to-month,8,94.0,6,Critical,true
2150-UWTFY,Month-to-month,22,61.15,5,Critical,true
6124-ACRHJ,Month-to-month,1,19.75,6,Critical,false
9362-MWODR,Month-to-month,40,64.1,4,High,false
9975-GPKZU,Two year,46,19.75,1,Medium,false
9625-RZFUK,Two year,63,19.7,0,Low,false
5153-LXKDT,Two year,68,110.2,0,Low,false
5161-UBZXI,Two year,69,106.35,0,Low,false
1020-JPQOW,Month-to-month,56,90.55,3,High,false
7919-ZODZZ,One year,10,65.9,4,High,false
0565-JUPYD,One year,63,104.5,1,Medium,false
6867-ACCZI,Two year,24,52.5,2,Medium,false
5939-XAIXZ,Month-to-month,19,56.1,5,Critical,false
9054-FOWNV,Month-to-month,22,88.75,5,Critical,false
2683-BPJSO,Month-to-month,29,84.45,4,High,true
2157-MXBJS,One year,13,75.3,3,High,true
8207-VVMYB,Two year,70,26.0,0,Low,false
9732-EQMWY,Month-to-month,49,99.4,3,High,false
9360-AHGNL,One year,43,109.55,2,Medium,true
1087-UDSIH,Month-to-month,3,19.6,6,Critical,true
5269-NRGDP,One year,42,73.15,2,Medium,false
6195-MELTI,One year,57,54.65,1,Medium,false
5485-WUYWF,Month-to-month,2,66.4,6,Critical,true
2121-JAFOM,Two year,72,115.55,0,Low,false
8818-DOPVL,Month-to-month,46,104.45,4,High,false
2632-UCGVD,Month-to-month,66,100.05,3,High,true
5445-PZWGX,One year,62,102.0,1,Medium,true
1227-UDMZR,Two year,72,91.15,0,Low,false
5198-HQAEN,One year,35,89.7,2,Medium,false
9170-CCKOU,Month-to-month,17,90.2,5,Critical,true
2167-FQSTQ,Two year,72,92.4,0,Low,false
2819-GWENI,One year,28,19.9,2,Medium,false
1043-YCUTE,Two year,56,25.15,0,Low,true
3814-MLAXC,Month-to-month,31,79.85,4,High,true
3572-UUHRS,One year,45,18.85,2,Medium,false
2692-PFYTJ,Month-to-month,1,25.75,6,Critical,false
1226-UDFZR,Month-to-month,2,49.6,6,Critical,true
5955-EPOAZ,Month-to-month,6,20.95,6,Critical,false
6821-JPCDC,One year,48,97.05,2,Medium,false
8815-LMFLX,Month-to-month,25,25.4,4,High,false
9135-HSWOC,Two year,64,19.7,0,Low,false
8582-KRHPJ,Month-to-month,50,35.0,3,High,false
5811-IWXYM,One year,52,101.25,1,Medium,false
7044-YAACC,Month-to-month,4,70.2,6,Critical,false
8189-XRIKE,Month-to-month,32,90.95,4,High,false
1506-YJTYT,Two year,45,73.85,1,Medium,false
4123-DVHPH,Month-to-month,9,88.05,6,Critical,false
6425-YQLLO,One year,66,105.95,1,Medium,true
5442-UTCVD,Month-to-month,3,91.85,6,Critical,true
2228-BZDEE,Two year,54,20.1,0,Low,false
7734-DBOAI,Month-to-month,1,40.1,6,Critical,true
2789-CZANW,Two year,64,110.3,0,Low,false
2091-RFFBA,Month-to-month,31,73.9,4,High,true
2114-MGINA,Month-to-month,14,89.8,5,Critical,true
7596-LDUXP,One year,12,85.15,4,High,false
3740-RLMVT,One year,67,60.95,1,Medium,false
4489-SNOJF,Month-to-month,35,72.25,4,High,true
2192-OZITF,Two year,45,73.55,1,Medium,false
5651-CPDND,Month-to-month,10,46.0,6,Critical,false
2186-QZEYA,Month-to-month,29,58.55,4,High,false
1131-ALZWV,One year,24,24.6,3,High,false
7729-XBTWX,Two year,66,19.75,0,Low,false
9134-WYRVP,One year,51,86.35,1,Medium,false
3284-SVCRO,Two year,45,25.5,1,Medium,false
9732-OUYRN,One year,49,19.0,1,Medium,false
0559-CKHUS,Two year,29,19.55,1,Medium,false
2931-SVLTV,Month-to-month,40,110.1,4,High,false
6899-PPEEA,Month-to-month,37,96.55,4,High,true
7504-UWHNB,Month-to-month,25,69.75,4,High,false
2582-FFFZR,Month-to-month,22,50.6,5,Critical,false
8908-NMQTX,Two year,72,65.6,0,Low,false
2187-LZGPL,Month-to-month,7,40.1,6,Critical,true
1431-AIDJQ,Two year,33,82.1,1,Medium,false
6288-LBEAR,Month-to-month,23,79.1,5,Critical,false
4597-NUCQV,Month-to-month,24,101.25,5,Critical,true
9019-QVLZD,Month-to-month,1,79.55,6,Critical,true
8413-YNHNV,Two year,69,90.65,0,Low,false
5808-TOTXO,One year,3,20.55,4,High,false
4369-NYSCF,One year,56,75.75,1,Medium,false
6333-YDVLT,One year,65,110.0,1,Medium,false
5324-KTGCG,One year,71,20.85,1,Medium,false
5599-HVLTW,Month-to-month,14,80.35,5,Critical,false
7394-LWLYN,Month-to-month,2,70.15,6,Critical,false
3707-LRWZD,One year,32,84.05,2,Medium,true
6873-UDNLD,Month-to-month,40,67.45,4,High,false
2700-LUEVA,Month-to-month,1,20.75,6,Critical,false
1455-ESIQH,Month-to-month,1,89.1,6,Critical,true
0958-YHXGP,Month-to-month,7,69.9,6,Critical,false
1101-SSWAG,Month-to-month,15,51.1,5,Critical,false
2979-SXESE,Month-to-month,17,94.4,5,Critical,true
4013-TLDHQ,Month-to-month,19,78.25,5,Critical,true
5743-KHMNA,Two year,71,25.55,0,Low,false
4194-FJARJ,Two year,54,60.0,0,Low,false
5325-UWTWJ,Month-to-month,31,90.55,4,High,false
3969-GYXEL,Month-to-month,11,76.4,6,Critical,false
9208-OLGAQ,Month-to-month,18,84.95,5,Critical,false
3244-CQPHU,Two year,72,110.1,0,Low,false
2674-MLXMN,Month-to-month,71,99.65,3,High,false
9708-HPXWZ,Month-to-month,5,45.4,6,Critical,false
6992-TKNYO,One year,38,69.0,2,Medium,false
4468-YDOVK,Month-to-month,5,48.65,6,Critical,false
3754-DXMRT,Month-to-month,2,44.15,6,Critical,true
5792-JALQC,Two year,52,59.85,0,Low,false
7130-VTEWQ,Month-to-month,8,75.75,6,Critical,true
2200-DSAAL,Two year,68,80.65,0,Low,false
4302-ZYFEL,One year,69,20.55,1,Medium,false
9351-LZYGF,Month-to-month,42,66.4,4,High,false
4366-CTOUZ,Two year,50,100.2,0,Low,false
6121-VZNQB,Month-to-month,1,19.1,6,Critical,true
7903-CMPEY,Month-to-month,1,80.3,6,Critical,true
1518-OMDIK,Month-to-month,33,44.55,4,High,false
6671-NGWON,Month-to-month,7,20.35,6,Critical,false
0595-ITUDF,Month-to-month,64,91.8,3,High,false
6996-KNSML,Month-to-month,1,74.9,6,Critical,true
1955-IBMMB,Two year,59,20.2,0,Low,false
0096-BXERS,Month-to-month,6,50.35,6,Critical,false
3806-YAZOV,Month-to-month,3,18.8,6,Critical,false
7998-ZLXWN,Month-to-month,15,20.45,5,Critical,false
6253-WRFHY,One year,13,64.75,3,High,false
9133-AYJZG,Month-to-month,23,98.7,5,Critical,false
2675-OTVVJ,Month-to-month,31,89.45,4,High,false
8680-CGLTP,One year,29,58.75,2,Medium,false
8430-TWCBX,One year,49,20.7,1,Medium,false
5018-GWURO,Month-to-month,56,85.6,3,High,false
6741-QRLUP,Two year,63,80.3,0,Low,false
4737-HOBAX,Two year,63,79.8,0,Low,false
0537-QYZZN,Month-to-month,24,79.85,5,Critical,false
3340-QBBFM,One year,36,54.1,2,Medium,false
1704-NRWYE,Month-to-month,9,80.85,6,Critical,true
2592-SEIFQ,Month-to-month,3,24.75,6,Critical,true
8200-KLNYW,One year,21,80.9,3,High,false
3372-CDXFJ,One year,13,24.5,3,High,false
4781-ZXYGU,Month-to-month,1,20.15,6,Critical,false
7632-YUTXB,One year,25,20.05,2,Medium,false
2718-YSKCS,Two year,71,19.6,0,Low,false
9896-UYMIE,One year,66,114.3,1,Medium,false
0853-NWIFK,One year,45,100.3,2,Medium,false
8212-CRQXP,Month-to-month,22,80.0,5,Critical,false
6980-CDGFC,One year,67,20.85,1,Medium,false
7691-XVTZH,Two year,68,89.95,0,Low,false
2520-SGTTA,Two year,0,20.0,3,High,false
7481-ATQQS,Month-to-month,49,90.85,3,High,true
2277-VWCNI,Month-to-month,4,48.75,6,Critical,false
1088-CNNKB,One year,63,80.0,1,Medium,false
8642-GVWRF,Month-to-month,2,79.7,6,Critical,true
1930-BZLHI,One year,21,20.35,3,High,false
3400-ESFUW,Two year,55,57.55,0,Low,true
5868-YTYKS,Month-to-month,1,20.25,6,Critical,false
3525-DVKFN,Two year,17,19.4,2,Medium,false
1482-OXZSY,Month-to-month,30,100.4,4,High,false
0377-JBKKT,Month-to-month,22,57.95,5,Critical,false
5778-BVOFB,Month-to-month,9,59.5,6,Critical,false
3373-YZZYM,Month-to-month,1,19.2,6,Critical,false
2057-ZBLPD,Month-to-month,21,86.5,5,Critical,true
0228-MAUWC,Month-to-month,19,59.55,5,Critical,false
5502-RLUYV,Month-to-month,69,103.95,3,High,true
0023-HGHWL,Month-to-month,1,25.1,6,Critical,true
7663-YJHSN,Two year,72,103.95,0,Low,false
4915-BFSXL,Two year,70,68.95,0,Low,false
3086-RUCRN,Month-to-month,66,103.1,3,High,false
5215-LNLDJ,Month-to-month,7,24.7,6,Critical,false
7576-JMYWV,Month-to-month,46,110.2,4,High,false
9039-RBEEE,Month-to-month,39,48.95,4,High,true
0257-KXZGU,Month-to-month,32,62.45,4,High,false
1307-ATKGB,Month-to-month,24,89.55,5,Critical,false
8417-FMLZI,Month-to-month,6,83.55,6,Critical,true
3714-XPXBW,Month-to-month,37,78.9,4,High,false
1850-AKQEP,Month-to-month,8,20.35,6,Critical,false
2824-DXNKN,Two year,72,71.45,0,Low,false
5227-JSCFE,Two year,71,46.35,0,Low,false
0848-ZGQIJ,Month-to-month,16,94.65,5,Critical,false
3621-CHYVB,Month-to-month,57,49.9,3,High,false
8042-RNLKO,One year,66,25.45,1,Medium,false
1792-UXAFY,Month-to-month,17,89.15,5,Critical,true
5372-FBKBN,Month-to-month,21,20.75,5,Critical,false
0420-TXVSG,Two year,66,66.1,0,Low,false
6217-TOWGS,Month-to-month,17,75.4,5,Critical,false
0515-YPMCW,Month-to-month,1,70.45,6,Critical,true
0378-XSZPU,One year,58,60.3,1,Medium,true
1045-LTCYT,Month-to-month,8,21.05,6,Critical,false
1544-JJMYL,One year,27,69.35,2,Medium,false
4636-JGAAI,Month-to-month,34,88.85,4,High,false
6874-SGLHU,One year,30,97.0,2,Medium,false
5951-AOFIH,Month-to-month,33,66.4,4,High,false
4729-XKASR,Month-to-month,1,24.75,6,Critical,true
3059-NGMXB,Month-to-month,14,69.2,5,Critical,false
8652-YHIYU,One year,16,79.5,3,High,false
5278-PNYOX,Two year,49,100.65,0,Low,false
5449-FIBXJ,Month-to-month,19,103.3,5,Critical,true
3486-HOOGQ,Two year,70,79.7,0,Low,false
5061-PBXFW,Month-to-month,32,61.4,4,High,false
8630-FJLIB,Month-to-month,18,69.8,5,Critical,false
3891-NLXJB,Two year,37,40.55,1,Medium,false
4749-OJKQU,Month-to-month,4,75.65,6,Critical,false
0577-WHMEV,Month-to-month,16,90.7,5,Critical,false
5453-AXEPF,Month-to-month,17,80.5,5,Critical,false
3639-XJHKQ,Month-to-month,19,60.6,5,Critical,false
3716-LRGXK,Two year,60,101.15,0,Low,false
2263-SFSQZ,Two year,51,24.95,0,Low,false
9950-MTGYX,Two year,28,20.3,1,Medium,false
3397-AVTKU,Two year,43,60.0,1,Medium,false
4825-FUREZ,Two year,42,20.25,1,Medium,false
9837-BMCLM,Month-to-month,3,78.5,6,Critical,true
2672-OJQZP,Month-to-month,1,44.75,6,Critical,false
0137-UDEUO,Month-to-month,3,19.85,6,Critical,true
3134-DSHVC,Two year,63,98.0,0,Low,false
6161-UUUTA,Month-to-month,3,79.9,6,Critical,true
7821-DPRQE,Month-to-month,68,107.7,3,High,false
6543-XRMYR,Month-to-month,30,99.7,4,High,true
2001-EWBQU,Two year,60,104.7,0,Low,false
4925-LMHOK,Month-to-month,15,58.6,5,Critical,true
1608-GMEWB,Month-to-month,45,93.9,4,High,false
6695-AMZUF,Two year,70,86.45,0,Low,false
1455-UGQVH,Month-to-month,10,98.5,6,Critical,true
8410-BGQXN,Month-to-month,4,19.4,6,Critical,false
8280-MQRQN,Month-to-month,1,50.45,6,Critical,true
1619-YWUBB,Two year,68,24.95,0,Low,false
7611-YKYTC,Month-to-month,22,75.0,5,Critical,false
2037-SGXHH,Month-to-month,38,94.65,4,High,true
3178-FESZO,Month-to-month,1,100.25,6,Critical,true
0365-GXEZS,Month-to-month,18,78.2,5,Critical,false
0082-OQIQY,Month-to-month,29,94.2,4,High,false
6087-MVHJH,Month-to-month,16,88.45,5,Critical,true
4603-JANFB,Month-to-month,1,69.85,6,Critical,true
3018-TFTSU,Month-to-month,12,81.7,6,Critical,true
3606-SBKRY,One year,31,50.05,2,Medium,false
4806-KEXQR,Month-to-month,4,79.9,6,Critical,true
0667-NSRGI,One year,48,69.55,2,Medium,false
7083-YNSKY,Month-to-month,15,25.4,5,Critical,true
6893-ODYYE,One year,50,90.1,1,Medium,false
8242-JSVBO,Month-to-month,7,44.65,6,Critical,false
2479-BRAMR,Month-to-month,41,83.75,4,High,true
9541-ZPSEA,Two year,68,80.35,0,Low,false
2665-NPTGL,Month-to-month,26,98.1,4,High,false
1139-WUOAH,Two year,57,53.35,0,Low,false
4693-VWVBO,Month-to-month,3,19.55,6,Critical,false
7434-SHXLS,Month-to-month,1,20.9,6,Critical,true
6937-GCDGQ,One year,19,48.95,3,High,false
0988-JRWWP,Month-to-month,3,54.2,6,Critical,false
5075-JSDKI,Two year,59,24.45,0,Low,false
7908-QCBCA,Month-to-month,1,69.4,6,Critical,true
8644-XYTSV,Month-to-month,42,40.15,4,High,false
6711-FLDFB,Month-to-month,7,74.9,6,Critical,true
3873-WOSBC,Two year,67,25.6,0,Low,false
7465-ZZRVX,Month-to-month,1,70.35,6,Critical,false
7975-JMZNT,Two year,66,91.7,0,Low,false
7251-XFOIL,Month-to-month,61,89.2,3,High,false
4116-IQRFR,One year,4,24.1,4,High,false
3714-JTVOV,Month-to-month,42,74.15,4,High,true
8259-DZLIZ,One year,64,53.85,1,Medium,false
0442-ZXKVS,One year,54,115.6,1,Medium,false
7853-WNZSY,Month-to-month,1,19.75,6,Critical,false
3120-FAZKD,Two year,54,24.05,0,Low,false
8606-OEGQZ,Two year,18,25.3,2,Medium,false
0225-ZORZP,Month-to-month,3,84.3,6,Critical,false
4702-IOQDC,Month-to-month,1,70.1,6,Critical,true
9489-JMTTN,Two year,72,89.75,0,Low,false
0575-CUQOV,One year,60,97.95,1,Medium,false
0967-BMLBD,One year,11,20.0,4,High,false
6178-KFNHS,Month-to-month,12,78.3,6,Critical,true
2830-LEWOA,One year,61,103.9,1,Medium,false
5006-MXVRN,Two year,39,20.7,1,Medium,false
1264-BYWMS,Month-to-month,55,96.8,3,High,true
9658-WYUFB,Month-to-month,17,94.4,5,Critical,true
8327-WKMIE,One year,37,20.15,2,Medium,false
6917-FIJHC,Two year,72,26.0,0,Low,false
5329-KRDTM,Two year,72,77.35,0,Low,false
7797-EJMDP,Month-to-month,8,66.05,6,Critical,false
3530-VWVGU,Month-to-month,22,19.9,5,Critical,false
2013-SGDXK,Month-to-month,1,84.3,6,Critical,true
6368-NWMCE,Month-to-month,38,68.15,4,High,false
3633-CDBUW,One year,17,80.85,3,High,false
0707-HOVVN,Two year,70,75.5,0,Low,false
8580-QVLOC,Two year,72,92.45,0,Low,true
3956-MGXOG,Month-to-month,28,80.6,4,High,false
9274-UARKJ,Month-to-month,15,83.2,5,Critical,false
4077-HWUYD,Two year,72,87.55,0,Low,false
2012-NWRPA,Month-to-month,11,99.55,6,Critical,true
8808-ELEHO,Month-to-month,8,81.25,6,Critical,true
0103-CSITQ,One year,57,109.4,1,Medium,false
3506-LCJDC,Month-to-month,1,19.95,6,Critical,true
8671-KKKOS,Month-to-month,46,45.55,4,High,false
7305-ZWMAJ,One year,30,20.7,2,Medium,false
9518-XXBXE,Month-to-month,10,75.3,6,Critical,false
3934-HXCFZ,Month-to-month,23,99.25,5,Critical,true
6578-KRMAW,Month-to-month,32,93.4,4,High,false
4860-IJUDE,Month-to-month,13,73.75,5,Critical,false
7666-WKRON,Two year,39,80.45,1,Medium,true
9688-YGXVR,Month-to-month,44,88.15,4,High,false
0423-UDIJQ,Month-to-month,9,49.2,6,Critical,false
1945-XISKS,Two year,67,19.65,0,Low,false
4910-AQFFX,Month-to-month,9,79.35,6,Critical,true
2154-KVJFF,Month-to-month,15,79.75,5,Critical,true
5360-LJCNJ,Two year,71,105.15,0,Low,false
2607-FBDFF,Month-to-month,1,49.0,6,Critical,false
9647-ERGBE,Month-to-month,30,100.05,4,High,true
3428-XZMAZ,Month-to-month,1,69.35,6,Critical,true
1100-DDVRV,Month-to-month,17,49.8,5,Critical,false
0378-TOVMS,Month-to-month,3,85.8,6,Critical,true
4355-HBJHH,Two year,67,79.7,0,Low,true
6728-WYQBC,Month-to-month,1,20.95,6,Critical,false
9058-CBREO,Month-to-month,1,50.55,6,Critical,true
9029-FEGVJ,Month-to-month,32,79.3,4,High,false
7216-KAOID,One year,41,19.5,2,Medium,false
0318-QUUOB,Month-to-month,1,80.55,6,Critical,true
6145-NNPNO,Month-to-month,1,44.15,6,Critical,false
5520-FVEWJ,Month-to-month,12,84.5,6,Critical,true
5339-TJFEK,Month-to-month,62,105.5,3,High,false
5572-ZDXHY,Month-to-month,22,84.3,5,Critical,true
2074-GUHPQ,Month-to-month,17,92.7,5,Critical,false
4625-XMOYM,Two year,72,26.25,0,Low,false
5827-MWCZK,Month-to-month,56,96.95,3,High,false
1385-TQOZW,Month-to-month,9,20.45,6,Critical,false
5914-XRFQB,Two year,72,115.8,0,Low,false
4329-YPDDQ,Month-to-month,20,108.2,5,Critical,false
4804-NCPET,Two year,19,20.2,2,Medium,false
3750-CKVKH,Month-to-month,2,67.75,6,Critical,true
5944-UGLLK,One year,53,54.9,1,Medium,false
8063-GBATB,Month-to-month,27,85.25,4,High,true
7787-BNTZM,Month-to-month,6,20.15,6,Critical,false
2252-ISRNH,One year,9,90.35,4,High,false
9415-TPKRV,Month-to-month,8,55.75,6,Critical,false
5322-TEUJK,Two year,71,114.6,0,Low,false
4547-KQRTM,Month-to-month,10,80.05,6,Critical,true
4877-EVATK,Month-to-month,1,20.0,6,Critical,true
1866-DIOQZ,One year,71,66.8,1,Medium,false
8375-KVTHK,One year,68,100.3,1,Medium,false
2697-NQBPF,Month-to-month,34,105.35,4,High,false
3709-OIJEA,One year,26,85.2,2,Medium,false
7639-SUPCW,Month-to-month,22,48.8,5,Critical,true
1386-ZIKUV,Month-to-month,7,18.95,6,Critical,false
0599-XNYDO,Month-to-month,20,69.8,5,Critical,false
6377-WHAOX,Month-to-month,60,106.15,3,High,false
6855-VLGOS,Two year,72,20.55,0,Low,false
8999-XXGNS,One year,72,105.75,1,Medium,false
8746-OQQRW,Month-to-month,4,25.25,6,Critical,false
3181-MIZBN,Month-to-month,16,19.75,5,Critical,false
0471-ARVMX,One year,62,104.85,1,Medium,false
7766-CLTIC,Month-to-month,10,60.95,6,Critical,false
5650-YLIBA,Month-to-month,31,81.15,4,High,false
0825-CPPQH,Two year,71,19.1,0,Low,false
9084-OAYKL,Two year,58,20.8,0,Low,false
6122-LJADA,Two year,70,90.15,0,Low,false
2400-XIWIO,Two year,71,90.1,0,Low,false
7524-VRLPL,Two year,69,74.1,0,Low,false
1069-XAIEM,Month-to-month,1,85.05,6,Critical,true
7569-NMZYQ,Two year,72,118.75,0,Low,false
5201-USSQZ,Month-to-month,26,85.9,4,High,false
2105-PHWON,Month-to-month,33,95.0,4,High,false
1494-EJZDW,Two year,10,20.15,3,High,false
4884-TVUQF,Two year,57,101.3,0,Low,false
8003-EWNDZ,Month-to-month,10,21.2,6,Critical,false
1897-RCFUM,One year,39,24.2,2,Medium,false
9256-JTBNZ,Month-to-month,11,20.3,6,Critical,false
4658-HCOHW,Month-to-month,21,102.8,5,Critical,true
2211-RMNHO,Two year,68,85.3,0,Low,false
2432-TFSMK,One year,18,89.6,3,High,false
3440-JPSCL,Month-to-month,6,99.95,6,Critical,true
4929-ROART,Month-to-month,18,56.25,5,Critical,false
1834-ABKHQ,One year,52,50.95,1,Medium,false
1741-WTPON,Two year,56,115.85,0,Low,false
3932-IJWDZ,Month-to-month,45,103.65,4,High,false
1240-HCBOH,Two year,67,26.1,0,Low,false
3594-KADLU,Month-to-month,3,35.1,6,Critical,false
8065-BVEPF,Month-to-month,65,99.1,3,High,false
3796-ENZGF,Two year,63,67.25,0,Low,false
1734-ZMNTZ,Two year,11,25.0,3,High,false
2853-CWQFQ,Month-to-month,1,59.55,6,Critical,false
0813-TAXXS,Two year,55,77.8,0,Low,false
2519-TWKFS,One year,25,55.1,2,Medium,false
2889-FPWRM,One year,72,117.8,1,Medium,true
0626-QXNGV,Two year,72,24.15,0,Low,false
6723-CEGQI,Two year,65,45.25,0,Low,false
6987-XQSJT,Month-to-month,54,79.5,3,High,true
4732-RRJZC,Month-to-month,7,20.25,6,Critical,false
9499-XPZXM,Two year,72,64.75,0,Low,false
4338-EYCER,Month-to-month,21,54.6,5,Critical,false
3007-FDPEA,Month-to-month,2,20.7,6,Critical,false
6350-XFYGW,Month-to-month,4,94.75,6,Critical,false
4290-BSXUX,Month-to-month,3,79.65,6,Critical,true
8513-OLYGY,Two year,72,115.8,0,Low,false
0311-QYWSS,Month-to-month,6,49.45,6,Critical,false
8705-DWKTI,Month-to-month,52,83.8,3,High,false
8755-IWJHN,Month-to-month,69,95.35,3,High,false
0325-XBFAC,Month-to-month,8,94.7,6,Critical,true
4480-QQRHC,Month-to-month,8,74.05,6,Critical,false
0929-PECLO,Month-to-month,63,89.6,3,High,false
3680-CTHUH,One year,60,116.6,1,Medium,false
1202-KKGFU,Month-to-month,12,54.2,6,Critical,false
6112-KTHFQ,Month-to-month,13,19.3,5,Critical,false
1852-XEMDW,Month-to-month,22,65.05,5,Critical,false
2462-XIIJB,Month-to-month,5,92.5,6,Critical,true
4760-XOHVN,Month-to-month,1,19.45,6,Critical,true
1820-DJFPH,Two year,72,24.05,0,Low,false
9426-SXNHE,Month-to-month,2,18.75,6,Critical,false
9068-FHQHD,Two year,40,20.15,1,Medium,false
1269-FOYWN,One year,44,20.0,2,Medium,false
9470-YFUYI,One year,71,71.0,1,Medium,false
7817-BOQPW,Month-to-month,2,75.55,6,Critical,true
7402-EYFXX,Month-to-month,26,93.6,4,High,false
