customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,charge_band,ChurnInt
3441-CGZJH,Female,No,Yes,Yes,43,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),60.4,2640.55,false,25-48 months,Medium ($35-65),0
9592-ERDKV,Male,No,Yes,No,37,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,No,Mailed check,79.25,2911.8,false,25-48 months,High ($65-90),0
6194-HBGQN,Male,No,No,No,51,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Yes,Credit card (automatic),81.15,4126.2,false,49+ months,High ($65-90),0
0406-BPDVR,Female,Yes,Yes,No,54,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,Credit card (automatic),101.5,5373.1,true,49+ months,Premium (>$90),1
0743-HRVFF,Female,No,Yes,Yes,51,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Electronic check,56.15,2898.95,false,49+ months,Medium ($35-65),0
8570-KLJYJ,Female,No,No,No,36,Yes,Yes,DSL,Yes,No,No,No,No,No,No,Mailed check,54.45,1893.5,false,25-48 months,Medium ($35-65),0
9473-CBZOP,Female,No,No,No,28,Yes,Yes,DSL,Yes,No,Yes,No,No,No,No,Mailed check,59.0,1654.45,false,25-48 months,Medium ($35-65),0
2969-WGHQO,Female,No,Yes,Yes,7,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,No,Electronic check,69.45,477.05,false,0-12 months,High ($65-90),0
1686-STUHN,Male,No,No,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),19.8,849.9,false,25-48 months,Low (<$35),0
5196-WPYOW,Male,No,Yes,Yes,67,Yes,No,DSL,Yes,Yes,No,Yes,No,No,No,Mailed check,60.05,3994.05,false,49+ months,Medium ($35-65),0
9581-GVBXT,Male,No,Yes,Yes,59,No,No phone service,DSL,Yes,No,Yes,No,No,No,No,Mailed check,34.8,1980.3,false,49+ months,Low (<$35),0
6199-IWKGC,Female,Yes,Yes,No,46,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,No,Electronic check,100.25,4753.85,false,25-48 months,Premium (>$90),0
4872-VXRIL,Male,No,No,No,56,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Yes,Bank transfer (automatic),64.65,3665.55,false,49+ months,Medium ($35-65),0
3423-HHXAO,Female,No,Yes,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,19.5,272.0,false,13-24 months,Low (<$35),0
0628-CNQRM,Male,No,Yes,Yes,22,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Yes,Bank transfer (automatic),67.5,1544.05,true,13-24 months,High ($65-90),1
0112-QWPNC,Male,No,Yes,No,49,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,No,Electronic check,84.35,4059.35,true,49+ months,High ($65-90),1
5640-CAXOA,Female,No,No,No,30,No,No phone service,DSL,No,No,No,Yes,No,Yes,Yes,Credit card (automatic),40.35,1187.05,false,25-48 months,Medium ($35-65),0
2650-GYRYL,Male,No,Yes,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer (automatic),19.45,600.25,false,25-48 months,Low (<$35),0
7184-LRUUR,Female,No,No,No,22,Yes,No,DSL,No,Yes,Yes,No,Yes,No,No,Bank transfer (automatic),65.25,1441.8,false,13-24 months,High ($65-90),0
3982-JGSFD,Male,No,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card (automatic),20.35,695.85,false,25-48 months,Low (<$35),0
7247-XOZPB,Male,No,Yes,No,53,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,No,Bank transfer (automatic),77.4,4155.95,false,49+ months,High ($65-90),0
2466-FCCPT,Female,No,Yes,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),19.7,395.6,false,13-24 months,Low (<$35),0
6016-NXBNJ,Male,No,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,19.15,638.0,false,25-48 months,Low (<$35),0
9138-EFSMO,Male,No,Yes,Yes,26,Yes,No,Fiber optic,No,No,No,No,No,Yes,No,Bank transfer (automatic),78.95,2034.25,false,25-48 months,High ($65-90),0
4632-XJMEX,Male,No,No,Yes,53,Yes,No,DSL,Yes,Yes,No,Yes,No,No,No,Credit card (automatic),62.85,3419.5,false,49+ months,Medium ($35-65),0
3079-BCHLN,Male,No,Yes,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),19.9,942.95,false,25-48 months,Low (<$35),0
2748-MYRVK,Female,No,No,No,63,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,No,Bank transfer (automatic),99.9,6137.0,true,49+ months,Premium (>$90),1
2969-VAPYH,Female,No,No,No,67,Yes,No,DSL,Yes,Yes,No,Yes,No,No,No,Credit card (automatic),60.5,3870.0,false,49+ months,Medium ($35-65),0
5214-CHIWJ,Male,No,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,20.3,595.05,false,25-48 months,Low (<$35),0
5049-MUBWG,Male,No,No,No,26,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,No,Bank transfer (automatic),75.0,1908.35,false,25-48 months,High ($65-90),0
9253-VIFJQ,Male,No,Yes,No,65,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,No,Credit card (automatic),67.05,4309.55,false,49+ months,High ($65-90),0
5917-RYRMG,Male,Yes,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),19.8,587.7,false,25-48 months,Low (<$35),0
5120-ZBLAI,Female,No,Yes,No,50,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,No,Bank transfer (automatic),75.7,3876.2,false,49+ months,High ($65-90),0
6248-BSHKG,Male,No,Yes,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,20.4,1226.45,false,49+ months,Low (<$35),0
4685-TFLLS,Male,No,Yes,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),19.8,342.3,false,13-24 months,Low (<$35),0
7103-ZGVNT,Female,No,Yes,Yes,69,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,No,Credit card (automatic),73.7,4885.85,false,49+ months,High ($65-90),0
7137-NAXML,Male,No,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),20.15,405.6,false,13-24 months,Low (<$35),0
4088-YLDSU,Male,No,Yes,No,55,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,Electronic check,104.15,5743.05,true,49+ months,Premium (>$90),1
3146-JTQHR,Male,No,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),19.6,189.45,false,0-12 months,Low (<$35),0
4291-YZODP,Female,No,No,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,20.05,96.8,false,0-12 months,Low (<$35),0
9955-QOPOY,Male,No,Yes,No,69,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),60.8,4263.4,false,49+ months,Medium ($35-65),0
5446-DKWYW,Female,Yes,Yes,Yes,61,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Yes,Electronic check,65.2,3965.05,false,49+ months,High ($65-90),0
5176-LDKUH,Female,No,No,No,48,Yes,No,Fiber optic,No,Yes,No,No,No,No,No,Electronic check,75.15,3772.65,false,25-48 months,High ($65-90),0
4644-OBGFZ,Male,No,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.5,1026.35,false,49+ months,Low (<$35),0
6480-YAGIY,Male,No,No,No,45,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No,Credit card (automatic),112.2,5031.85,false,25-48 months,Premium (>$90),0
0307-BCOPK,Female,No,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.05,326.65,false,13-24 months,Low (<$35),0
7629-WFGLW,Female,Yes,Yes,No,56,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,No,Electronic check,95.65,5471.75,false,49+ months,Premium (>$90),0
5016-LIPDW,Male,No,Yes,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.4,1061.6,false,49+ months,Low (<$35),0
6481-LXPWL,Male,No,Yes,Yes,56,No,No phone service,DSL,No,Yes,Yes,No,No,No,Yes,Credit card (automatic),36.1,1971.5,false,49+ months,Medium ($35-65),0
7919-ZODZZ,Female,No,Yes,Yes,10,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Yes,Mailed check,65.9,660.05,false,0-12 months,High ($65-90),0
0565-JUPYD,Male,No,No,No,63,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,No,Credit card (automatic),104.5,6590.8,false,49+ months,Premium (>$90),0
2157-MXBJS,Male,No,Yes,No,13,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Yes,Mailed check,75.3,989.45,true,13-24 months,High ($65-90),1
9360-AHGNL,Female,Yes,Yes,No,43,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Mailed check,109.55,4830.25,true,25-48 months,Premium (>$90),1
5269-NRGDP,Male,No,Yes,Yes,42,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,No,Electronic check,73.15,3088.25,false,25-48 months,High ($65-90),0
6195-MELTI,Male,No,No,No,57,Yes,No,DSL,No,Yes,No,Yes,No,No,Yes,Mailed check,54.65,3134.7,false,49+ months,Medium ($35-65),0
5445-PZWGX,Male,No,No,No,62,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,No,Electronic check,102.0,6529.25,true,49+ months,Premium (>$90),1
5198-HQAEN,Male,No,Yes,Yes,35,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Yes,Electronic check,89.7,3165.6,false,25-48 months,High ($65-90),0
2819-GWENI,Female,No,Yes,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.9,543.0,false,25-48 months,Low (<$35),0
3572-UUHRS,Male,No,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),18.85,867.3,false,25-48 months,Low (<$35),0
6821-JPCDC,Female,No,Yes,No,48,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Electronic check,97.05,4692.95,false,25-48 months,Premium (>$90),0
5811-IWXYM,Female,No,Yes,Yes,52,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,No,Bank transfer (automatic),101.25,5301.1,false,49+ months,Premium (>$90),0
6425-YQLLO,Female,Yes,Yes,No,66,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),105.95,6975.25,true,49+ months,Premium (>$90),1
7596-LDUXP,Female,No,No,No,12,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Yes,Credit card (automatic),85.15,979.05,false,0-12 months,High ($65-90),0
3740-RLMVT,Male,Yes,Yes,No,67,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Yes,Bank transfer (automatic),60.95,4119.4,false,49+ months,Medium ($35-65),0
1131-ALZWV,Female,No,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),24.6,605.25,false,13-24 months,Low (<$35),0
9134-WYRVP,Male,No,No,No,51,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,No,Mailed check,86.35,4267.15,false,49+ months,High ($65-90),0
9732-OUYRN,Female,No,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),19.0,918.7,false,49+ months,Low (<$35),0
5808-TOTXO,Female,No,No,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card (automatic),20.55,57.4,false,0-12 months,Low (<$35),0
4369-NYSCF,Male,No,No,No,56,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Yes,Bank transfer (automatic),75.75,4284.65,false,49+ months,High ($65-90),0
6333-YDVLT,Male,No,No,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),110.0,7138.65,false,49+ months,Premium (>$90),0
5324-KTGCG,Male,No,Yes,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Electronic check,20.85,1539.75,false,49+ months,Low (<$35),0
3707-LRWZD,Female,No,No,No,32,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,No,Electronic check,84.05,2781.85,true,25-48 months,High ($65-90),1
6992-TKNYO,Male,No,Yes,No,38,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,No,Credit card (automatic),69.0,2669.45,false,25-48 months,High ($65-90),0
4302-ZYFEL,Male,No,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card (automatic),20.55,1403.1,false,49+ months,Low (<$35),0
6253-WRFHY,Male,No,Yes,Yes,13,Yes,No,DSL,No,No,No,No,Yes,Yes,Yes,Electronic check,64.75,877.35,false,13-24 months,Medium ($35-65),0
8680-CGLTP,Male,No,No,No,29,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Yes,Electronic check,58.75,1696.2,false,25-48 months,Medium ($35-65),0
8430-TWCBX,Female,No,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),20.7,1032.05,false,49+ months,Low (<$35),0
3340-QBBFM,Male,Yes,Yes,No,36,Yes,No,DSL,No,No,Yes,Yes,No,No,No,Credit card (automatic),54.1,1992.85,false,25-48 months,Medium ($35-65),0
8200-KLNYW,Female,No,Yes,No,21,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,No,Mailed check,80.9,1714.95,false,13-24 months,High ($65-90),0
3372-CDXFJ,Male,No,Yes,Yes,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),24.5,343.6,false,13-24 months,Low (<$35),0
7632-YUTXB,Female,No,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,20.05,520.1,false,25-48 months,Low (<$35),0
9896-UYMIE,Male,No,No,No,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),114.3,7383.7,false,49+ months,Premium (>$90),0
0853-NWIFK,Female,No,No,No,45,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Yes,Electronic check,100.3,4483.95,false,25-48 months,Premium (>$90),0
6980-CDGFC,Female,No,Yes,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer (automatic),20.85,1327.4,false,49+ months,Low (<$35),0
1088-CNNKB,Male,No,Yes,No,63,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,No,Credit card (automatic),80.0,5040.2,false,49+ months,High ($65-90),0
1930-BZLHI,Male,No,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,20.35,422.7,false,13-24 months,Low (<$35),0
8042-RNLKO,Male,No,No,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),25.45,1699.15,false,49+ months,Low (<$35),0
0378-XSZPU,Male,No,Yes,No,58,Yes,No,DSL,Yes,Yes,Yes,No,No,No,No,Credit card (automatic),60.3,3563.8,true,49+ months,Medium ($35-65),1
1544-JJMYL,Male,No,No,No,27,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,No,Credit card (automatic),69.35,1927.3,false,25-48 months,High ($65-90),0
6874-SGLHU,Male,No,No,No,30,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,Bank transfer (automatic),97.0,3021.3,false,25-48 months,Premium (>$90),0
8652-YHIYU,Female,No,No,Yes,16,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Yes,Credit card (automatic),79.5,1264.2,false,13-24 months,High ($65-90),0
3606-SBKRY,Male,No,No,No,31,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Yes,Electronic check,50.05,1523.4,false,25-48 months,Medium ($35-65),0
0667-NSRGI,Female,No,Yes,No,48,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Yes,Mailed check,69.55,3435.6,false,25-48 months,High ($65-90),0
6893-ODYYE,Male,No,No,No,50,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Yes,Credit card (automatic),90.1,4549.45,false,49+ months,Premium (>$90),0
6937-GCDGQ,Male,No,Yes,Yes,19,Yes,No,DSL,Yes,No,No,No,No,No,Yes,Bank transfer (automatic),48.95,955.6,false,13-24 months,Medium ($35-65),0
4116-IQRFR,Male,No,Yes,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),24.1,73.1,false,0-12 months,Low (<$35),0
8259-DZLIZ,Female,No,Yes,Yes,64,Yes,Yes,DSL,No,Yes,No,No,No,No,Yes,Bank transfer (automatic),53.85,3399.85,false,49+ months,Medium ($35-65),0
0442-ZXKVS,Female,Yes,Yes,No,54,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),115.6,6431.05,false,49+ months,Premium (>$90),0
0575-CUQOV,Male,Yes,Yes,No,60,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Electronic check,97.95,5867.0,false,49+ months,Premium (>$90),0
0967-BMLBD,Female,No,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,20.0,196.35,false,0-12 months,Low (<$35),0
2830-LEWOA,Male,No,Yes,Yes,61,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,No,Credit card (automatic),103.9,6449.15,false,49+ months,Premium (>$90),0
8327-WKMIE,Male,No,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),20.15,785.75,false,25-48 months,Low (<$35),0
3633-CDBUW,Male,No,No,Yes,17,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,No,Electronic check,80.85,1445.95,false,13-24 months,High ($65-90),0
0103-CSITQ,Female,No,Yes,No,57,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),109.4,6252.7,false,49+ months,Premium (>$90),0
7305-ZWMAJ,Male,No,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),20.7,587.1,false,25-48 months,Low (<$35),0
7216-KAOID,Male,No,Yes,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),19.5,798.2,false,25-48 months,Low (<$35),0
5944-UGLLK,Male,No,No,No,53,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,No,Credit card (automatic),54.9,3045.75,false,49+ months,Medium ($35-65),0
2252-ISRNH,Male,No,Yes,Yes,9,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Yes,Electronic check,90.35,767.9,false,0-12 months,Premium (>$90),0
1866-DIOQZ,Female,No,Yes,No,71,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,Bank transfer (automatic),66.8,4689.15,false,49+ months,High ($65-90),0
8375-KVTHK,Male,No,Yes,No,68,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Yes,Electronic check,100.3,6754.35,false,49+ months,Premium (>$90),0
3709-OIJEA,Male,No,No,No,26,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Yes,Electronic check,85.2,2184.6,false,25-48 months,High ($65-90),0
8999-XXGNS,Female,Yes,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Credit card (automatic),105.75,7629.85,false,49+ months,Premium (>$90),0
0471-ARVMX,Female,Yes,Yes,No,62,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Yes,Electronic check,104.85,6312.9,false,49+ months,Premium (>$90),0
1897-RCFUM,Female,No,Yes,Yes,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,24.2,914.6,false,25-48 months,Low (<$35),0
2432-TFSMK,Male,No,No,No,18,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Yes,Credit card (automatic),89.6,1633.0,false,13-24 months,High ($65-90),0
1834-ABKHQ,Female,No,Yes,Yes,52,Yes,No,DSL,No,No,Yes,No,No,No,Yes,Bank transfer (automatic),50.95,2610.65,false,49+ months,Medium ($35-65),0
2519-TWKFS,Male,No,Yes,Yes,25,Yes,Yes,DSL,No,No,No,Yes,No,No,Yes,Mailed check,55.1,1466.1,false,25-48 months,Medium ($35-65),0
2889-FPWRM,Male,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),117.8,8684.8,true,49+ months,Premium (>$90),1
3680-CTHUH,Male,No,No,No,60,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),116.6,7049.5,false,49+ months,Premium (>$90),0
1269-FOYWN,Male,No,Yes,Yes,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),20.0,860.85,false,25-48 months,Low (<$35),0
9470-YFUYI,Male,Yes,Yes,No,71,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Yes,Bank transfer (automatic),71.0,5012.1,false,49+ months,High ($65-90),0
3178-CIFOT,Female,No,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card (automatic),19.65,478.1,false,13-24 months,Low (<$35),0
4530-NDRKU,Female,No,Yes,Yes,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Electronic check,19.05,761.85,false,25-48 months,Low (<$35),0
5985-TBABQ,Female,No,No,No,32,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,No,Mailed check,74.75,2282.95,false,25-48 months,High ($65-90),0
